year,state,state_po,county,FIPS,office,candidate,party,candidatevotes,totalvotes,version
2008,Texas,TX,Chambers,48071,President,Barack Obama,democrat,3188,13292,20191203
2008,Texas,TX,Chambers,48071,President,John McCain,republican,9988,13292,20191203
2008,Texas,TX,Chambers,48071,President,Other,NA,116,13292,20191203
2008,Texas,TX,Cherokee,48073,President,Barack Obama,democrat,4610,16417,20191203
2008,Texas,TX,Cherokee,48073,President,John McCain,republican,11695,16417,20191203
2008,Texas,TX,Cherokee,48073,President,Other,NA,112,16417,20191203
2008,Texas,TX,Childress,48075,President,Barack Obama,democrat,497,2296,20191203
2008,Texas,TX,Childress,48075,President,John McCain,republican,1782,2296,20191203
2008,Texas,TX,Childress,48075,President,Other,NA,17,2296,20191203
2008,Texas,TX,Clay,48077,President,Barack Obama,democrat,1085,5339,20191203
2008,Texas,TX,Clay,48077,President,John McCain,republican,4213,5339,20191203
2008,Texas,TX,Clay,48077,President,Other,NA,41,5339,20191203
2008,Texas,TX,Cochran,48079,President,Barack Obama,democrat,284,1057,20191203
2008,Texas,TX,Cochran,48079,President,John McCain,republican,758,1057,20191203
2008,Texas,TX,Cochran,48079,President,Other,NA,15,1057,20191203
2008,Texas,TX,Coke,48081,President,Barack Obama,democrat,299,1569,20191203
2008,Texas,TX,Coke,48081,President,John McCain,republican,1252,1569,20191203
2008,Texas,TX,Coke,48081,President,Other,NA,18,1569,20191203
2008,Texas,TX,Coleman,48083,President,Barack Obama,democrat,643,3702,20191203
2008,Texas,TX,Coleman,48083,President,John McCain,republican,3011,3702,20191203
2008,Texas,TX,Coleman,48083,President,Other,NA,48,3702,20191203
2008,Texas,TX,Collin,48085,President,Barack Obama,democrat,109047,296583,20191203
2008,Texas,TX,Collin,48085,President,John McCain,republican,184897,296583,20191203
2008,Texas,TX,Collin,48085,President,Other,NA,2639,296583,20191203
2008,Texas,TX,Collingsworth,48087,President,Barack Obama,democrat,234,1195,20191203
2008,Texas,TX,Collingsworth,48087,President,John McCain,republican,943,1195,20191203
2008,Texas,TX,Collingsworth,48087,President,Other,NA,18,1195,20191203
2008,Texas,TX,Colorado,48089,President,Barack Obama,democrat,2508,8353,20191203
2008,Texas,TX,Colorado,48089,President,John McCain,republican,5795,8353,20191203
2008,Texas,TX,Colorado,48089,President,Other,NA,50,8353,20191203
2008,Texas,TX,Comal,48091,President,Barack Obama,democrat,12384,48158,20191203
2008,Texas,TX,Comal,48091,President,John McCain,republican,35233,48158,20191203
2008,Texas,TX,Comal,48091,President,Other,NA,541,48158,20191203
2008,Texas,TX,Comanche,48093,President,Barack Obama,democrat,1334,5217,20191203
2008,Texas,TX,Comanche,48093,President,John McCain,republican,3813,5217,20191203
2008,Texas,TX,Comanche,48093,President,Other,NA,70,5217,20191203
2008,Texas,TX,Concho,48095,President,Barack Obama,democrat,257,1077,20191203
2008,Texas,TX,Concho,48095,President,John McCain,republican,807,1077,20191203
2008,Texas,TX,Concho,48095,President,Other,NA,13,1077,20191203
2008,Texas,TX,Cooke,48097,President,Barack Obama,democrat,3051,15032,20191203
2008,Texas,TX,Cooke,48097,President,John McCain,republican,11871,15032,20191203
2008,Texas,TX,Cooke,48097,President,Other,NA,110,15032,20191203
2008,Texas,TX,Coryell,48099,President,Barack Obama,democrat,6619,18332,20191203
2008,Texas,TX,Coryell,48099,President,John McCain,republican,11550,18332,20191203
2008,Texas,TX,Coryell,48099,President,Other,NA,163,18332,20191203
2008,Texas,TX,Cottle,48101,President,Barack Obama,democrat,187,705,20191203
2008,Texas,TX,Cottle,48101,President,John McCain,republican,509,705,20191203
2008,Texas,TX,Cottle,48101,President,Other,NA,9,705,20191203
2008,Texas,TX,Crane,48103,President,Barack Obama,democrat,319,1454,20191203
2008,Texas,TX,Crane,48103,President,John McCain,republican,1119,1454,20191203
2008,Texas,TX,Crane,48103,President,Other,NA,16,1454,20191203
2008,Texas,TX,Crockett,48105,President,Barack Obama,democrat,512,1545,20191203
2008,Texas,TX,Crockett,48105,President,John McCain,republican,1026,1545,20191203
2008,Texas,TX,Crockett,48105,President,Other,NA,7,1545,20191203
2008,Texas,TX,Crosby,48107,President,Barack Obama,democrat,684,1914,20191203
2008,Texas,TX,Crosby,48107,President,John McCain,republican,1221,1914,20191203
2008,Texas,TX,Crosby,48107,President,Other,NA,9,1914,20191203
2008,Texas,TX,Culberson,48109,President,Barack Obama,democrat,492,759,20191203
2008,Texas,TX,Culberson,48109,President,John McCain,republican,257,759,20191203
2008,Texas,TX,Culberson,48109,President,Other,NA,10,759,20191203
2008,Texas,TX,Dallam,48111,President,Barack Obama,democrat,302,1589,20191203
2008,Texas,TX,Dallam,48111,President,John McCain,republican,1269,1589,20191203
2008,Texas,TX,Dallam,48111,President,Other,NA,18,1589,20191203
2008,Texas,TX,Dallas,48113,President,Barack Obama,democrat,422989,738463,20191203
2008,Texas,TX,Dallas,48113,President,John McCain,republican,310000,738463,20191203
2008,Texas,TX,Dallas,48113,President,Other,NA,5474,738463,20191203
2008,Texas,TX,Dawson,48115,President,Barack Obama,democrat,1152,4096,20191203
2008,Texas,TX,Dawson,48115,President,John McCain,republican,2906,4096,20191203
2008,Texas,TX,Dawson,48115,President,Other,NA,38,4096,20191203
2008,Texas,TX,Deaf Smith,48117,President,Barack Obama,democrat,1247,4744,20191203
2008,Texas,TX,Deaf Smith,48117,President,John McCain,republican,3466,4744,20191203
2008,Texas,TX,Deaf Smith,48117,President,Other,NA,31,4744,20191203
2008,Texas,TX,Delta,48119,President,Barack Obama,democrat,589,2187,20191203
2008,Texas,TX,Delta,48119,President,John McCain,republican,1580,2187,20191203
2008,Texas,TX,Delta,48119,President,Other,NA,18,2187,20191203
2008,Texas,TX,Denton,48121,President,Barack Obama,democrat,91160,243263,20191203
2008,Texas,TX,Denton,48121,President,John McCain,republican,149935,243263,20191203
2008,Texas,TX,Denton,48121,President,Other,NA,2168,243263,20191203
2008,Texas,TX,Dewitt,48123,President,Barack Obama,democrat,1716,6626,20191203
2008,Texas,TX,Dewitt,48123,President,John McCain,republican,4888,6626,20191203
2008,Texas,TX,Dewitt,48123,President,Other,NA,22,6626,20191203
2008,Texas,TX,Dickens,48125,President,Barack Obama,democrat,234,972,20191203
2008,Texas,TX,Dickens,48125,President,John McCain,republican,730,972,20191203
2008,Texas,TX,Dickens,48125,President,Other,NA,8,972,20191203
2008,Texas,TX,Dimmit,48127,President,Barack Obama,democrat,2692,3587,20191203
2008,Texas,TX,Dimmit,48127,President,John McCain,republican,874,3587,20191203
2008,Texas,TX,Dimmit,48127,President,Other,NA,21,3587,20191203
2008,Texas,TX,Donley,48129,President,Barack Obama,democrat,291,1690,20191203
2008,Texas,TX,Donley,48129,President,John McCain,republican,1374,1690,20191203
2008,Texas,TX,Donley,48129,President,Other,NA,25,1690,20191203
2008,Texas,TX,Duval,48131,President,Barack Obama,democrat,3298,4409,20191203
2008,Texas,TX,Duval,48131,President,John McCain,republican,1076,4409,20191203
2008,Texas,TX,Duval,48131,President,Other,NA,35,4409,20191203
2008,Texas,TX,Eastland,48133,President,Barack Obama,democrat,1271,6509,20191203
2008,Texas,TX,Eastland,48133,President,John McCain,republican,5165,6509,20191203
2008,Texas,TX,Eastland,48133,President,Other,NA,73,6509,20191203
2008,Texas,TX,Ector,48135,President,Barack Obama,democrat,9123,35606,20191203
2008,Texas,TX,Ector,48135,President,John McCain,republican,26199,35606,20191203
2008,Texas,TX,Ector,48135,President,Other,NA,284,35606,20191203
2008,Texas,TX,Edwards,48137,President,Barack Obama,democrat,346,1035,20191203
2008,Texas,TX,Edwards,48137,President,John McCain,republican,673,1035,20191203
2008,Texas,TX,Edwards,48137,President,Other,NA,16,1035,20191203
2008,Texas,TX,Ellis,48139,President,Barack Obama,democrat,15333,53853,20191203
2008,Texas,TX,Ellis,48139,President,John McCain,republican,38078,53853,20191203
2008,Texas,TX,Ellis,48139,President,Other,NA,442,53853,20191203
2008,Texas,TX,El Paso,48141,President,Barack Obama,democrat,122021,185233,20191203
2008,Texas,TX,El Paso,48141,President,John McCain,republican,61783,185233,20191203
2008,Texas,TX,El Paso,48141,President,Other,NA,1429,185233,20191203
2008,Texas,TX,Erath,48143,President,Barack Obama,democrat,3128,14019,20191203
2008,Texas,TX,Erath,48143,President,John McCain,republican,10768,14019,20191203
2008,Texas,TX,Erath,48143,President,Other,NA,123,14019,20191203
2008,Texas,TX,Falls,48145,President,Barack Obama,democrat,2225,5599,20191203
2008,Texas,TX,Falls,48145,President,John McCain,republican,3328,5599,20191203
2008,Texas,TX,Falls,48145,President,Other,NA,46,5599,20191203
2008,Texas,TX,Fannin,48147,President,Barack Obama,democrat,3464,11694,20191203
2008,Texas,TX,Fannin,48147,President,John McCain,republican,8092,11694,20191203
2008,Texas,TX,Fannin,48147,President,Other,NA,138,11694,20191203
2008,Texas,TX,Fayette,48149,President,Barack Obama,democrat,3014,10714,20191203
2008,Texas,TX,Fayette,48149,President,John McCain,republican,7582,10714,20191203
2008,Texas,TX,Fayette,48149,President,Other,NA,118,10714,20191203
2008,Texas,TX,Fisher,48151,President,Barack Obama,democrat,687,1784,20191203
2008,Texas,TX,Fisher,48151,President,John McCain,republican,1083,1784,20191203
2008,Texas,TX,Fisher,48151,President,Other,NA,14,1784,20191203
2008,Texas,TX,Floyd,48153,President,Barack Obama,democrat,730,2521,20191203
2008,Texas,TX,Floyd,48153,President,John McCain,republican,1784,2521,20191203
2008,Texas,TX,Floyd,48153,President,Other,NA,7,2521,20191203
2008,Texas,TX,Foard,48155,President,Barack Obama,democrat,198,538,20191203
2008,Texas,TX,Foard,48155,President,John McCain,republican,327,538,20191203
2008,Texas,TX,Foard,48155,President,Other,NA,13,538,20191203
2008,Texas,TX,Fort Bend,48157,President,Barack Obama,democrat,98368,202822,20191203
2008,Texas,TX,Fort Bend,48157,President,John McCain,republican,103206,202822,20191203
2008,Texas,TX,Fort Bend,48157,President,Other,NA,1248,202822,20191203
2008,Texas,TX,Franklin,48159,President,Barack Obama,democrat,1036,4491,20191203
2008,Texas,TX,Franklin,48159,President,John McCain,republican,3392,4491,20191203
2008,Texas,TX,Franklin,48159,President,Other,NA,63,4491,20191203
2008,Texas,TX,Freestone,48161,President,Barack Obama,democrat,2034,7288,20191203
2008,Texas,TX,Freestone,48161,President,John McCain,republican,5205,7288,20191203
2008,Texas,TX,Freestone,48161,President,Other,NA,49,7288,20191203
2008,Texas,TX,Frio,48163,President,Barack Obama,democrat,2405,4062,20191203
2008,Texas,TX,Frio,48163,President,John McCain,republican,1644,4062,20191203
2008,Texas,TX,Frio,48163,President,Other,NA,13,4062,20191203
2008,Texas,TX,Gaines,48165,President,Barack Obama,democrat,650,4067,20191203
2008,Texas,TX,Gaines,48165,President,John McCain,republican,3385,4067,20191203
2008,Texas,TX,Gaines,48165,President,Other,NA,32,4067,20191203
2008,Texas,TX,Galveston,48167,President,Barack Obama,democrat,41805,105004,20191203
2008,Texas,TX,Galveston,48167,President,John McCain,republican,62258,105004,20191203
2008,Texas,TX,Galveston,48167,President,Other,NA,941,105004,20191203
2008,Texas,TX,Garza,48169,President,Barack Obama,democrat,375,1750,20191203
2008,Texas,TX,Garza,48169,President,John McCain,republican,1356,1750,20191203
2008,Texas,TX,Garza,48169,President,Other,NA,19,1750,20191203
2008,Texas,TX,Gillespie,48171,President,Barack Obama,democrat,2576,12338,20191203
2008,Texas,TX,Gillespie,48171,President,John McCain,republican,9563,12338,20191203
2008,Texas,TX,Gillespie,48171,President,Other,NA,199,12338,20191203
2008,Texas,TX,Glasscock,48173,President,Barack Obama,democrat,52,557,20191203
2008,Texas,TX,Glasscock,48173,President,John McCain,republican,502,557,20191203
2008,Texas,TX,Glasscock,48173,President,Other,NA,3,557,20191203
2008,Texas,TX,Goliad,48175,President,Barack Obama,democrat,1329,3655,20191203
2008,Texas,TX,Goliad,48175,President,John McCain,republican,2298,3655,20191203
2008,Texas,TX,Goliad,48175,President,Other,NA,28,3655,20191203
2008,Texas,TX,Gonzales,48177,President,Barack Obama,democrat,2167,6287,20191203
2008,Texas,TX,Gonzales,48177,President,John McCain,republican,4076,6287,20191203
2008,Texas,TX,Gonzales,48177,President,Other,NA,44,6287,20191203
2008,Texas,TX,Gray,48179,President,Barack Obama,democrat,1153,8133,20191203
2008,Texas,TX,Gray,48179,President,John McCain,republican,6924,8133,20191203
2008,Texas,TX,Gray,48179,President,Other,NA,56,8133,20191203
2008,Texas,TX,Grayson,48181,President,Barack Obama,democrat,13900,45477,20191203
2008,Texas,TX,Grayson,48181,President,John McCain,republican,31136,45477,20191203
2008,Texas,TX,Grayson,48181,President,Other,NA,441,45477,20191203
2008,Texas,TX,Gregg,48183,President,Barack Obama,democrat,13166,42610,20191203
2008,Texas,TX,Gregg,48183,President,John McCain,republican,29203,42610,20191203
2008,Texas,TX,Gregg,48183,President,Other,NA,241,42610,20191203
2008,Texas,TX,Grimes,48185,President,Barack Obama,democrat,2704,8322,20191203
2008,Texas,TX,Grimes,48185,President,John McCain,republican,5562,8322,20191203
2008,Texas,TX,Grimes,48185,President,Other,NA,56,8322,20191203
2008,Texas,TX,Guadalupe,48187,President,Barack Obama,democrat,16156,47461,20191203
2008,Texas,TX,Guadalupe,48187,President,John McCain,republican,30869,47461,20191203
2008,Texas,TX,Guadalupe,48187,President,Other,NA,436,47461,20191203
2008,Texas,TX,Hale,48189,President,Barack Obama,democrat,2708,9943,20191203
2008,Texas,TX,Hale,48189,President,John McCain,republican,7171,9943,20191203
2008,Texas,TX,Hale,48189,President,Other,NA,64,9943,20191203
2008,Texas,TX,Hall,48191,President,Barack Obama,democrat,324,1264,20191203
2008,Texas,TX,Hall,48191,President,John McCain,republican,930,1264,20191203
2008,Texas,TX,Hall,48191,President,Other,NA,10,1264,20191203
2008,Texas,TX,Hamilton,48193,President,Barack Obama,democrat,863,3778,20191203
2008,Texas,TX,Hamilton,48193,President,John McCain,republican,2876,3778,20191203
2008,Texas,TX,Hamilton,48193,President,Other,NA,39,3778,20191203
2008,Texas,TX,Hansford,48195,President,Barack Obama,democrat,240,2102,20191203
2008,Texas,TX,Hansford,48195,President,John McCain,republican,1847,2102,20191203
2008,Texas,TX,Hansford,48195,President,Other,NA,15,2102,20191203
2008,Texas,TX,Hardeman,48197,President,Barack Obama,democrat,373,1595,20191203
2008,Texas,TX,Hardeman,48197,President,John McCain,republican,1199,1595,20191203
2008,Texas,TX,Hardeman,48197,President,Other,NA,23,1595,20191203
2008,Texas,TX,Hardin,48199,President,Barack Obama,democrat,3939,20702,20191203
2008,Texas,TX,Hardin,48199,President,John McCain,republican,16603,20702,20191203
2008,Texas,TX,Hardin,48199,President,Other,NA,160,20702,20191203
2008,Texas,TX,Harris,48201,President,Barack Obama,democrat,590982,1171472,20191203
2008,Texas,TX,Harris,48201,President,John McCain,republican,571883,1171472,20191203
2008,Texas,TX,Harris,48201,President,Other,NA,8607,1171472,20191203
2008,Texas,TX,Harrison,48203,President,Barack Obama,democrat,8887,26158,20191203
2008,Texas,TX,Harrison,48203,President,John McCain,republican,17103,26158,20191203
2008,Texas,TX,Harrison,48203,President,Other,NA,168,26158,20191203
2008,Texas,TX,Hartley,48205,President,Barack Obama,democrat,250,1985,20191203
2008,Texas,TX,Hartley,48205,President,John McCain,republican,1711,1985,20191203
2008,Texas,TX,Hartley,48205,President,Other,NA,24,1985,20191203
2008,Texas,TX,Haskell,48207,President,Barack Obama,democrat,699,2116,20191203
2008,Texas,TX,Haskell,48207,President,John McCain,republican,1388,2116,20191203
2008,Texas,TX,Haskell,48207,President,Other,NA,29,2116,20191203
2008,Texas,TX,Hays,48209,President,Barack Obama,democrat,28431,59052,20191203
2008,Texas,TX,Hays,48209,President,John McCain,republican,29638,59052,20191203
2008,Texas,TX,Hays,48209,President,Other,NA,983,59052,20191203
2008,Texas,TX,Hemphill,48211,President,Barack Obama,democrat,216,1570,20191203
2008,Texas,TX,Hemphill,48211,President,John McCain,republican,1345,1570,20191203
2008,Texas,TX,Hemphill,48211,President,Other,NA,9,1570,20191203
2008,Texas,TX,Henderson,48213,President,Barack Obama,democrat,7913,28993,20191203
2008,Texas,TX,Henderson,48213,President,John McCain,republican,20857,28993,20191203
2008,Texas,TX,Henderson,48213,President,Other,NA,223,28993,20191203
2008,Texas,TX,Hidalgo,48215,President,Barack Obama,democrat,90261,130784,20191203
2008,Texas,TX,Hidalgo,48215,President,John McCain,republican,39668,130784,20191203
2008,Texas,TX,Hidalgo,48215,President,Other,NA,855,130784,20191203
2008,Texas,TX,Hill,48217,President,Barack Obama,democrat,3811,13188,20191203
2008,Texas,TX,Hill,48217,President,John McCain,republican,9264,13188,20191203
2008,Texas,TX,Hill,48217,President,Other,NA,113,13188,20191203
2008,Texas,TX,Hockley,48219,President,Barack Obama,democrat,1797,7645,20191203
2008,Texas,TX,Hockley,48219,President,John McCain,republican,5795,7645,20191203
2008,Texas,TX,Hockley,48219,President,Other,NA,53,7645,20191203
2008,Texas,TX,Hood,48221,President,Barack Obama,democrat,5087,22596,20191203
2008,Texas,TX,Hood,48221,President,John McCain,republican,17299,22596,20191203
