Global Flag,Major Flag,SMC Flag,Commercial Flag,IT Spend,Employee Count,PC Count,Size,Tech Support,Discount,New Engagement Strategy,New Product Adoption,Planning Summit,Revenue,Direct Treatment Effect: Tech Support,Total Treatment Effect: Tech Support,Direct Treatment Effect: Discount,Total Treatment Effect: Discount,Direct Treatment Effect: New Engagement Strategy,Total Treatment Effect: New Engagement Strategy
0,0,0,1,128845,57,24,348835,1,1,0,1,1,74414.82,11976.7,12900.93,17441.75,17441.75,0,0
0,0,0,0,71478,38,17,111555,1,0,0,1,0,32802.19,7231.1,8155.33,5577.75,5577.75,0,0
0,1,1,1,86509,133,59,142741,0,1,0,0,0,40310.29,7854.82,8779.05,7137.05,7137.05,0,0
0,0,1,0,17274,40,33,43577,0,0,1,0,0,9196.51,5871.54,6795.77,2178.85,2178.85,0,0
1,0,0,1,25173,22,10,91443,1,0,1,1,1,26939.71,7328.860000000001,8253.09,3572.1500000000005,3572.1500000000005,0,0
0,0,1,1,83067,24,16,128368,1,0,0,1,0,41243.2,7567.360000000001,8491.59,6418.400000000001,6418.400000000001,0,0
0,0,0,0,40199,127,58,143451,0,1,0,1,0,22611.42,7869.02,8793.25,7172.55,7172.55,0,0
0,0,0,1,38660,27,13,113525,1,0,0,1,0,27935.32,7270.5,8194.73,5676.25,5676.25,0,0
0,1,1,1,41455,124,115,149742,0,1,0,0,0,29456.86,7994.84,8919.07,7487.1,7487.1,0,0
0,0,1,1,16912,97,57,56140,0,0,1,1,1,17143.7,6122.8,7047.03,2807.0,2807.0,0,0
1,0,0,1,77809,86,47,223008,1,1,0,1,1,50834.85,9960.16,10884.39,10150.400000000001,10150.400000000001,0,0
1,0,0,1,180821,115,112,355595,1,1,0,1,1,86874.34,12611.900000000001,13536.13,16779.75,16779.75,0,0
0,0,0,1,111329,39,22,229768,1,1,0,1,1,60324.58,9595.36,10519.59,11488.400000000001,11488.400000000001,0,0
1,0,0,1,84376,45,37,135693,1,1,0,0,0,46494.11,8213.86,9138.09,5784.650000000001,5784.650000000001,0,0
0,0,1,1,101742,44,19,395007,1,1,0,0,1,67735.43,12900.14,13824.37,19750.350000000002,19750.350000000002,0,0
0,1,0,0,21980,69,40,53602,1,0,1,1,1,21445.01,6072.04,6996.27,2680.1000000000004,2680.1000000000004,0,0
0,0,0,0,6832,23,13,16874,1,0,1,1,1,15535.74,5337.48,6261.71,843.7,843.7,0,0
1,0,1,0,19422,16,8,49427,1,0,1,1,1,17749.88,6488.54,7412.77,1471.3500000000001,1471.3500000000001,0,0
0,1,0,0,14200,130,142,21606,0,1,1,1,1,15600.15,5432.12,6356.35,1080.3,1080.3,0,0
0,1,1,0,17734,33,30,32760,1,0,1,1,1,20094.11,5655.2,6579.43,1638.0,1638.0,0,0
0,0,1,0,8979,21,11,17167,1,0,1,1,1,14990.9,5343.34,6267.57,858.35,858.35,0,0
0,0,1,1,17632,165,87,42813,0,1,1,1,1,19498.52,5856.26,6780.49,2140.65,2140.65,0,0
1,0,1,1,339050,26,16,543036,1,1,0,0,1,138652.12,16360.72,17284.95,26151.800000000003,26151.800000000003,0,0
0,0,1,1,17212,37,35,32496,1,0,1,0,1,19346.32,5649.92,6574.15,1624.8000000000002,1624.8000000000002,0,0
0,0,0,1,135938,99,35,479207,1,1,0,1,1,85331.77,14584.14,15508.37,23960.350000000002,23960.350000000002,0,0
0,0,0,0,20828,81,57,63896,0,0,1,0,0,11213.93,6277.92,7202.15,3194.8,3194.8,0,0
0,0,0,0,12331,125,65,38300,0,1,1,0,0,10218.77,5766.0,6690.23,1915.0,1915.0,0,0
0,0,0,1,10231,139,62,34075,0,1,1,1,1,15973.64,5681.5,6605.73,1703.75,1703.75,0,0
0,0,1,1,11571,78,56,26726,0,0,1,0,0,13171.58,5534.52,6458.75,1336.3000000000002,1336.3000000000002,0,0
0,0,0,1,42358,23,18,67459,1,0,0,1,0,27999.37,6349.18,7273.41,3372.9500000000003,3372.9500000000003,0,0
0,0,0,1,39325,151,57,156039,0,1,0,0,0,27566.87,8120.780000000001,9045.01,7801.950000000001,7801.950000000001,0,0
0,0,1,1,15514,138,104,24318,0,1,1,0,1,16653.27,5486.36,6410.59,1215.9,1215.9,0,0
0,0,1,1,19936,84,87,45157,0,0,1,0,1,14799.5,5903.14,6827.37,2257.85,2257.85,0,0
0,0,1,0,34123,148,69,86346,0,1,0,0,0,18220.15,6726.92,7651.15,4317.3,4317.3,0,0
1,0,1,1,51370,13,7,166508,1,0,0,0,0,30540.92,8830.16,9754.39,7325.4,7325.4,0,0
0,0,0,0,4346,363,293,16914,0,1,1,0,0,6295.52,5338.28,6262.51,845.7,845.7,0,0
0,0,0,1,37929,89,81,134047,0,1,0,0,0,26082.07,7680.9400000000005,8605.17,6702.35,6702.35,0,0
0,1,0,1,40838,16,14,76726,1,0,0,0,0,28987.26,6534.52,7458.75,3836.3,3836.3,0,0
0,0,1,1,16423,36,25,43654,1,0,1,0,1,18692.09,5873.08,6797.31,2182.7000000000003,2182.7000000000003,0,0
0,0,0,0,25338,43,32,55815,1,0,0,1,0,18662.76,6116.3,7040.53,2790.75,2790.75,0,0
0,0,0,1,43606,27,13,79978,1,0,0,1,0,29988.99,6599.5599999999995,7523.79,3998.9,3998.9,0,0
0,0,0,1,17230,335,184,46991,0,1,1,0,1,17602.59,5939.82,6864.05,2349.55,2349.55,0,0
1,0,1,1,85351,388,292,159450,0,1,0,0,0,39810.24,8689.0,9613.23,6972.5,6972.5,0,0
0,0,0,1,31795,75,69,109786,1,0,0,0,0,25658.42,7195.72,8119.95,5489.3,5489.3,0,0
0,0,1,1,5058,151,68,18059,0,1,1,0,0,12405.01,5361.18,6285.41,902.95,902.95,0,0
0,0,0,1,15493,120,47,26190,0,1,1,0,1,14434.32,5523.8,6448.03,1309.5,1309.5,0,0
0,0,0,0,75802,117,77,129974,0,1,0,0,0,30701.19,7599.48,8523.71,6498.700000000001,6498.700000000001,0,0
0,0,0,1,75206,121,54,151244,0,1,0,0,0,37694.82,8024.88,8949.11,7562.200000000001,7562.200000000001,0,0
0,0,1,1,119166,32,20,242492,1,1,0,1,1,61862.34,9849.84,10774.07,12124.6,12124.6,0,0
0,0,0,0,59813,89,84,160270,0,1,0,0,0,28197.29,8205.4,9129.63,8013.5,8013.5,0,0
0,0,0,0,28330,38,19,49846,1,0,0,0,0,16781.52,5996.92,6921.15,2492.3,2492.3,0,0
0,0,0,1,5681,36,16,16347,1,0,1,1,1,19515.72,5326.94,6251.17,817.35,817.35,0,0
0,0,0,0,33910,87,57,122343,0,0,0,0,0,13132.43,7446.860000000001,8371.09,6117.150000000001,6117.150000000001,0,0
0,0,0,0,31739,91,42,119739,0,0,0,0,0,13111.9,7394.780000000001,8319.01,5986.950000000001,5986.950000000001,0,0
0,0,1,0,22878,119,92,56119,0,1,1,0,0,12273.76,6122.38,7046.61,2805.9500000000003,2805.9500000000003,0,0
1,1,1,0,47143,269,130,89060,0,1,0,1,0,25114.48,7281.2,8205.43,3453.0,3453.0,0,0
0,1,0,0,3884,111,52,11823,0,0,1,0,0,7479.02,5236.46,6160.69,591.15,591.15,0,0
0,0,0,1,4958,56,35,14726,1,0,1,1,1,19257.02,5294.52,6218.75,736.3000000000001,736.3000000000001,0,0
0,0,1,1,10864,115,100,31975,0,1,1,0,1,15085.82,5639.5,6563.73,1598.75,1598.75,0,0
0,1,1,1,14226,98,68,45574,0,0,1,1,1,17818.19,5911.48,6835.71,2278.7000000000003,2278.7000000000003,0,0
1,1,1,1,24207,282,142,45369,0,1,1,0,1,17894.31,6407.38,7331.61,1268.4500000000003,1268.4500000000003,0,0
0,0,1,1,13921,13,7,42313,1,0,1,1,1,20657.16,5846.26,6770.49,2115.65,2115.65,0,0
0,1,0,1,8520,36,12,26442,1,0,1,1,1,21792.32,5528.84,6453.07,1322.1000000000001,1322.1000000000001,0,0
1,0,0,0,4539,74,43,7089,0,0,1,0,0,5066.06,5641.78,6566.01,-645.55,-645.55,0,0
0,1,0,0,42971,147,84,140149,0,1,0,0,0,24891.48,7802.98,8727.21,7007.450000000001,7007.450000000001,0,0
0,1,1,0,56451,56,26,203157,1,0,0,1,0,30944.96,9063.14,9987.37,10157.85,10157.85,0,0
0,0,1,1,70566,46,15,123356,1,0,0,1,0,37889.07,7467.12,8391.35,6167.8,6167.8,0,0
1,1,0,1,8775,98,94,18164,0,0,1,1,1,15432.78,5863.28,6787.51,-91.79999999999995,-91.79999999999995,0,0
0,0,1,1,27077,16,12,72688,1,0,0,1,0,25547.06,6453.76,7377.99,3634.4,3634.4,0,0
0,0,0,0,22264,33,10,49622,1,0,0,1,0,19522.62,5992.4400000000005,6916.67,2481.1000000000004,2481.1000000000004,0,0
0,0,0,0,40634,24,17,156489,1,0,0,0,0,24142.05,8129.780000000001,9054.01,7824.450000000001,7824.450000000001,0,0
0,0,1,0,10768,91,61,36501,0,0,1,0,0,8996.86,5730.02,6654.25,1825.0500000000002,1825.0500000000002,0,0
0,0,0,1,67368,31,25,190734,1,0,0,1,0,37868.1,8814.68,9738.91,9536.7,9536.7,0,0
1,1,1,1,13120,49,46,34927,1,0,1,0,1,19064.66,6198.54,7122.77,746.3500000000001,746.3500000000001,0,0
0,0,0,1,11912,35,12,44000,1,0,1,1,1,21371.22,5880.0,6804.23,2200.0,2200.0,0,0
0,0,0,0,42206,215,89,169828,0,1,0,0,0,24885.98,8396.56,9320.79,8491.4,8491.4,0,0
0,0,0,1,51667,28,19,109232,1,0,0,1,0,33043.58,7184.639999999999,8108.87,5461.6,5461.6,0,0
0,1,0,1,23436,68,61,36444,1,0,1,1,1,25623.97,5728.88,6653.11,1822.2,1822.2,0,0
1,0,1,1,48133,517,229,135546,0,1,1,0,1,29130.74,8210.92,9135.15,5777.3,5777.3,0,0
0,1,1,0,103989,25,20,281268,1,1,0,1,1,59524.31,10625.36,11549.59,14063.400000000001,14063.400000000001,0,0
0,0,1,0,5980,145,59,12821,0,1,1,0,0,7466.14,5256.42,6180.65,641.0500000000001,641.0500000000001,0,0
0,0,1,1,62100,49,28,204493,1,0,0,1,0,36244.64,9089.86,10014.09,10224.650000000001,10224.650000000001,0,0
0,0,1,1,67847,27,11,210069,1,0,0,1,0,38962.64,9201.380000000001,10125.61,10503.45,10503.45,0,0
0,1,0,1,68422,37,25,230314,1,0,0,1,0,41073.49,9606.279999999999,10530.51,11515.7,11515.7,0,0
1,0,1,1,30233,19,14,116160,1,0,0,1,0,28915.07,7823.200000000001,8747.43,4808.0,4808.0,0,0
0,0,0,1,3339,274,139,13207,0,1,1,0,0,12898.15,5264.14,6188.37,660.35,660.35,0,0
0,0,0,1,87293,178,151,278857,0,1,0,0,0,46411.72,10577.14,11501.37,13942.85,13942.85,0,0
0,0,1,1,4907,101,46,18181,0,0,1,0,0,11869.4,5363.62,6287.85,909.0500000000001,909.0500000000001,0,0
0,0,0,1,78383,54,36,139814,1,1,0,0,0,44151.64,7796.280000000001,8720.51,6990.700000000001,6990.700000000001,0,0
0,0,1,1,24450,178,99,52526,0,1,1,1,1,21563.95,6050.52,6974.75,2626.3,2626.3,0,0
0,1,0,0,86208,116,57,223996,0,1,0,0,0,39975.24,9479.92,10404.15,11199.800000000001,11199.800000000001,0,0
0,0,1,1,60856,23,15,168386,1,0,0,1,0,35650.28,8367.720000000001,9291.95,8419.300000000001,8419.300000000001,0,0
0,0,0,1,55871,119,66,91844,0,1,0,0,0,27885.79,6836.88,7761.11,4592.2,4592.2,0,0
1,0,0,1,41324,58,48,111250,1,0,0,1,0,29343.27,7725.0,8649.23,4562.5,4562.5,0,0
0,0,1,1,15686,104,66,35799,0,1,1,0,1,14238.0,5715.98,6640.21,1789.95,1789.95,0,0
0,0,1,0,82145,164,96,154826,0,1,0,0,0,34070.64,8096.52,9020.75,7741.3,7741.3,0,0
0,0,1,1,36913,51,20,116032,1,0,0,0,0,27472.11,7320.639999999999,8244.87,5801.6,5801.6,0,0
0,0,0,1,45133,40,14,71998,1,0,0,1,0,29777.23,6439.96,7364.19,3599.9,3599.9,0,0
1,1,1,1,3831,95,60,9387,0,0,1,0,0,11475.17,5687.74,6611.97,-530.65,-530.65,0,0
1,0,0,1,23618,46,28,53742,1,0,1,1,1,25034.96,6574.84,7499.07,1687.1000000000004,1687.1000000000004,0,0
0,0,0,1,30370,183,129,61699,0,1,1,1,1,23351.84,6233.98,7158.21,3084.9500000000003,3084.9500000000003,0,0
1,0,0,0,77113,78,30,258876,1,1,0,1,1,49309.44,10677.52,11601.75,11943.800000000001,11943.800000000001,0,0
0,1,0,1,74803,113,41,202823,1,1,0,1,1,52333.86,9056.46,9980.69,10141.150000000001,10141.150000000001,0,0
0,0,1,1,85135,65,22,200699,1,1,0,1,1,51350.82,9013.98,9938.21,10034.95,10034.95,0,0
0,1,1,1,117477,26,15,239044,1,1,0,1,1,63585.99,9780.880000000001,10705.11,11952.2,11952.2,0,0
1,0,0,1,58804,70,60,198087,1,1,0,1,0,44823.19,9461.74,10385.97,8904.35,8904.35,0,0
0,0,1,0,9410,151,115,17318,0,1,1,0,0,9091.65,5346.36,6270.59,865.9000000000001,865.9000000000001,0,0
0,0,0,0,28210,23,12,51891,1,0,0,1,0,20166.32,6037.82,6962.05,2594.55,2594.55,0,0
0,0,1,1,152363,35,19,409689,1,1,0,0,1,83975.98,13193.78,14118.01,20484.45,20484.45,0,0
1,0,1,1,63851,34,29,97034,1,0,0,0,0,33035.99,7440.68,8364.91,3851.7,3851.7,0,0
0,0,1,0,58783,42,13,132318,1,0,0,1,0,27569.96,7646.360000000001,8570.59,6615.900000000001,6615.900000000001,0,0
0,0,1,1,40781,29,14,78483,1,0,0,1,0,29767.54,6569.66,7493.89,3924.15,3924.15,0,0
0,1,0,1,76389,25,10,208235,1,0,0,1,0,43336.93,9164.7,10088.93,10411.75,10411.75,0,0
0,0,0,0,17741,46,17,33563,1,0,1,0,1,16612.06,5671.26,6595.49,1678.15,1678.15,0,0
0,1,1,1,264796,25,16,730994,1,1,0,1,1,136524.69,19619.88,20544.11,36549.700000000004,36549.700000000004,0,0
0,0,0,1,38845,145,156,93731,0,1,0,0,0,25416.06,6874.62,7798.85,4686.55,4686.55,0,0
0,0,0,0,35321,16,10,77578,1,0,0,1,0,22364.38,6551.5599999999995,7475.79,3878.9,3878.9,0,0
0,0,0,1,8186,132,136,25750,0,1,1,0,1,14311.04,5515.0,6439.23,1287.5,1287.5,0,0
0,0,1,1,31953,54,39,106823,1,0,0,0,0,24701.76,7136.46,8060.69,5341.150000000001,5341.150000000001,0,0
0,0,0,1,31222,105,49,72818,0,1,0,0,0,22169.43,6456.360000000001,7380.59,3640.9,3640.9,0,0
1,0,0,1,19472,19,7,53926,1,0,1,1,1,24531.08,6578.52,7502.75,1696.3000000000002,1696.3000000000002,0,0
1,0,0,1,25229,74,74,94249,0,0,1,0,1,16081.96,7384.98,8309.21,3712.45,3712.45,0,0
0,1,0,1,5053,23,18,12128,1,0,1,0,1,16815.33,5242.56,6166.79,606.4,606.4,0,0
1,0,1,1,178827,126,74,305486,0,1,0,0,1,69943.76,11609.720000000001,12533.95,14274.300000000001,14274.300000000001,0,0
0,0,0,1,37330,41,34,58007,1,0,0,1,0,28503.3,6160.14,7084.37,2900.3500000000004,2900.3500000000004,0,0
0,0,1,1,151819,10,6,303491,1,1,0,0,1,74423.73,11069.82,11994.05,15174.550000000001,15174.550000000001,0,0
0,0,1,1,9682,46,35,17027,1,0,1,0,1,16935.31,5340.54,6264.77,851.35,851.35,0,0
1,0,1,1,34347,18,15,70585,1,0,0,0,0,24595.46,6911.7,7835.93,2529.25,2529.25,0,0
0,0,0,0,25650,189,79,84955,0,1,1,1,1,17413.28,6699.1,7623.33,4247.75,4247.75,0,0
0,0,0,1,18643,28,10,44706,1,0,1,1,1,22630.67,5894.12,6818.35,2235.3,2235.3,0,0
0,0,0,1,247775,114,69,432203,1,1,0,1,1,110335.37,13644.06,14568.29,21610.15,21610.15,0,0
1,0,1,1,33310,66,24,124278,1,0,0,1,0,29564.36,7985.5599999999995,8909.79,5213.900000000001,5213.900000000001,0,0
0,0,0,1,16943,37,12,44293,1,0,1,1,1,23545.46,5885.86,6810.09,2214.65,2214.65,0,0
0,1,1,1,31284,113,60,112390,0,1,1,0,1,26128.14,7247.8,8172.03,5619.5,5619.5,0,0
0,0,1,1,11676,21,11,46713,1,0,1,1,1,22261.99,5934.26,6858.49,2335.65,2335.65,0,0
1,0,0,0,30206,60,48,70995,1,0,0,1,0,20919.65,6919.9,7844.13,2549.75,2549.75,0,0
0,0,1,0,35185,20,13,82427,1,0,0,1,0,22414.25,6648.54,7572.77,4121.35,4121.35,0,0
0,0,0,0,57704,82,41,96858,1,1,0,0,0,31987.52,6937.16,7861.39,4842.900000000001,4842.900000000001,0,0
0,0,0,1,5067,75,52,8490,1,0,1,1,1,18940.0,5169.8,6094.03,424.5,424.5,0,0
0,0,1,0,6045,27,11,18208,1,0,1,1,0,13199.18,5364.16,6288.39,910.4000000000001,910.4000000000001,0,0
0,1,1,1,6507,40,14,10747,1,0,1,1,1,21731.75,5214.94,6139.17,537.35,537.35,0,0
0,0,1,1,19020,31,27,48616,1,0,1,1,1,22268.99,5972.32,6896.55,2430.8,2430.8,0,0
0,0,0,0,5670,91,32,21935,0,0,1,0,0,5250.66,5438.7,6362.93,1096.75,1096.75,0,0
0,0,0,0,15658,100,97,54527,0,0,1,0,0,8952.7,6090.54,7014.77,2726.3500000000004,2726.3500000000004,0,0
1,0,0,0,26691,104,58,78992,0,1,1,1,1,16808.35,7079.84,8004.07,2949.6000000000004,2949.6000000000004,0,0
0,0,1,0,198021,28,17,390021,1,1,0,0,1,87157.58,12800.42,13724.65,19501.05,19501.05,0,0
1,1,1,1,148969,412,202,533050,0,1,0,0,1,75630.44,16161.0,17085.23,25652.5,25652.5,0,0
0,1,1,1,58952,36,21,125627,1,0,0,1,0,36700.95,7512.54,8436.77,6281.35,6281.35,0,0
0,0,1,0,17832,24,7,39995,1,0,1,0,1,16361.72,5799.9,6724.13,1999.75,1999.75,0,0
0,0,0,0,4855,42,19,19252,1,0,1,1,1,14414.68,5385.04,6309.27,962.6,962.6,0,0
0,1,1,1,35643,26,23,98343,1,0,0,1,0,30241.92,6966.860000000001,7891.09,4917.150000000001,4917.150000000001,0,0
0,1,1,1,54848,115,58,118520,0,1,0,0,0,30745.63,7370.4,8294.63,5926.0,5926.0,0,0
0,1,0,1,38669,17,9,154085,1,0,0,1,0,32691.08,8081.700000000001,9005.93,7704.25,7704.25,0,0
0,0,0,0,78955,62,28,125476,1,1,0,0,0,38139.31,7509.52,8433.75,6273.8,6273.8,0,0
0,1,1,1,34408,69,32,119378,1,0,0,1,0,30476.1,7387.5599999999995,8311.79,5968.900000000001,5968.900000000001,0,0
0,0,0,0,21522,48,41,74853,1,0,1,1,1,18725.95,6497.0599999999995,7421.29,3742.65,3742.65,0,0
0,0,0,1,64076,126,64,153561,0,1,0,0,0,33612.52,8071.22,8995.45,7678.05,7678.05,0,0
0,0,0,1,89269,328,150,162740,0,1,0,1,0,42321.87,8254.8,9179.03,8137.0,8137.0,0,0
0,0,1,0,92052,189,116,170070,0,1,0,0,0,39459.41,8401.4,9325.63,8503.5,8503.5,0,0
0,1,1,1,38048,24,16,109238,1,0,0,1,0,31017.17,7184.76,8108.99,5461.900000000001,5461.900000000001,0,0
0,0,1,1,73675,140,121,124709,0,1,0,0,0,33133.3,7494.18,8418.41,6235.450000000001,6235.450000000001,0,0
0,0,1,1,33117,41,37,51128,1,0,0,1,0,27198.24,6022.56,6946.79,2556.4,2556.4,0,0
0,1,0,1,45401,30,10,168458,1,0,0,1,0,34295.98,8369.16,9293.39,8422.9,8422.9,0,0
0,1,0,1,86033,126,59,132546,1,1,0,1,1,49512.65,7650.92,8575.15,6627.3,6627.3,0,0
0,1,0,0,22021,123,77,69050,0,1,1,0,1,16581.51,6381.0,7305.23,3452.5,3452.5,0,0
0,0,1,1,21803,40,19,83999,1,0,1,1,1,22971.34,6679.98,7604.21,4199.95,4199.95,0,0
0,0,0,1,58632,35,17,167741,1,0,0,1,0,35089.78,8354.82,9279.05,8387.050000000001,8387.050000000001,0,0
0,0,1,0,81152,20,16,132513,1,0,0,1,0,34486.75,7650.26,8574.49,6625.650000000001,6625.650000000001,0,0
1,0,0,1,7509,23,12,24573,1,0,1,0,1,16305.76,5991.46,6915.69,228.6500000000001,228.6500000000001,0,0
0,0,1,1,8882,107,38,26548,0,0,1,1,1,13553.06,5530.96,6455.19,1327.4,1327.4,0,0
0,0,0,0,74556,122,53,235552,0,1,0,1,0,35457.35,9711.04,10635.27,11777.6,11777.6,0,0
0,0,1,1,26745,45,17,42918,1,0,0,1,0,26940.56,5858.36,6782.59,2145.9,2145.9,0,0
0,0,1,1,64477,21,10,165993,1,0,0,1,0,36207.46,8319.86,9244.09,8299.65,8299.65,0,0
1,0,1,1,82703,78,38,254296,0,1,0,0,0,42123.57,10585.92,11510.15,11714.800000000001,11714.800000000001,0,0
1,0,0,1,25200,77,31,86698,1,0,1,1,1,25861.84,7233.96,8158.19,3334.9000000000005,3334.9000000000005,0,0
0,0,0,1,92378,32,12,223067,1,0,0,0,0,43693.85,9461.34,10385.57,11153.35,11153.35,0,0
0,0,0,1,22373,66,26,53350,1,0,1,1,1,24222.83,6067.0,6991.23,2667.5,2667.5,0,0
0,0,0,1,25143,148,69,59962,0,1,1,0,1,18339.81,6199.24,7123.47,2998.1000000000004,2998.1000000000004,0,0
1,0,1,1,68707,21,11,190406,1,0,0,1,0,38931.68,9308.119999999999,10232.35,8520.300000000001,8520.300000000001,0,0
0,1,1,0,75278,44,33,203854,1,0,0,1,0,37490.07,9077.08,10001.31,10192.7,10192.7,0,0
0,0,0,1,16208,20,14,47829,1,0,1,1,1,22358.0,5956.58,6880.81,2391.4500000000003,2391.4500000000003,0,0
0,1,0,1,13088,104,75,49330,0,0,1,0,1,14056.97,5986.6,6910.83,2466.5,2466.5,0,0
1,0,1,1,33350,72,61,133533,0,0,0,0,0,15643.95,8170.66,9094.89,5676.650000000001,5676.650000000001,0,0
1,0,0,0,77966,36,27,180982,1,0,0,1,0,35432.97,9119.64,10043.87,8049.1,8049.1,0,0
0,0,1,1,51303,79,45,167850,0,1,0,1,0,32685.58,8357.0,9281.23,8392.5,8392.5,0,0
0,1,1,1,34492,24,10,130643,1,0,0,1,0,28853.86,7612.860000000001,8537.09,6532.150000000001,6532.150000000001,0,0
0,1,1,0,62924,105,61,163825,0,1,0,0,0,31526.66,8276.5,9200.73,8191.25,8191.25,0,0
0,0,0,1,16909,36,31,47360,1,0,1,0,1,20980.83,5947.2,6871.43,2368.0,2368.0,0,0
0,1,1,0,198971,83,60,338865,1,1,0,1,1,87910.09,11777.3,12701.53,16943.25,16943.25,0,0
0,0,1,1,31349,72,57,118610,0,0,1,0,1,16466.47,7372.200000000001,8296.43,5930.5,5930.5,0,0
0,0,1,1,43738,172,109,129671,0,1,0,1,0,29548.74,7593.42,8517.65,6483.55,6483.55,0,0
1,1,0,1,48385,71,27,187080,1,0,0,1,0,35100.73,9241.6,10165.83,8354.0,8354.0,0,0
0,0,0,1,35358,39,33,61173,1,0,0,1,0,26499.72,6223.46,7147.69,3058.65,3058.65,0,0
0,1,1,0,95800,59,20,209407,1,1,0,1,1,55489.81,9188.14,10112.37,10470.35,10470.35,0,0
0,0,1,0,113120,87,48,196052,1,1,0,0,1,52608.03,8921.04,9845.27,9802.6,9802.6,0,0
0,0,0,1,23506,25,21,71832,1,0,1,1,1,22756.6,6436.64,7360.87,3591.6000000000004,3591.6000000000004,0,0
0,0,1,0,37442,64,32,130714,1,0,0,1,0,25752.74,7614.280000000001,8538.51,6535.700000000001,6535.700000000001,0,0
0,0,0,1,6865,39,32,18968,1,0,1,0,1,17016.0,5379.36,6303.59,948.4000000000001,948.4000000000001,0,0
1,0,1,1,27368,30,13,106484,1,0,0,1,0,26227.59,7629.68,8553.91,4324.200000000001,4324.200000000001,0,0
1,0,1,1,8856,122,55,32264,0,1,1,0,1,14054.12,6145.28,7069.51,613.2,613.2,0,0
0,0,1,1,96996,148,131,168635,0,1,0,0,0,44897.57,8372.7,9296.93,8431.75,8431.75,0,0
0,0,0,1,78032,136,131,313589,0,1,0,0,0,44855.13,11271.779999999999,12196.01,15679.45,15679.45,0,0
1,0,0,1,17716,15,5,39202,1,0,1,0,1,22883.2,6284.04,7208.27,960.1000000000001,960.1000000000001,0,0
0,0,1,1,14378,34,22,22109,1,0,1,0,1,19112.31,5442.18,6366.41,1105.45,1105.45,0,0
0,0,1,1,85925,66,43,158561,1,1,0,1,1,50162.39,8171.22,9095.45,7928.05,7928.05,0,0
0,0,0,1,29800,50,20,66912,1,0,0,1,0,24871.3,6338.24,7262.47,3345.6000000000004,3345.6000000000004,0,0
0,0,1,1,53833,108,56,134893,0,1,0,1,0,33364.52,7697.860000000001,8622.09,6744.650000000001,6744.650000000001,0,0
1,1,0,1,14421,148,112,44425,0,1,1,0,1,17224.34,6388.5,7312.73,1221.25,1221.25,0,0
0,0,0,1,152485,38,29,421891,1,1,0,1,1,83857.6,13437.82,14362.05,21094.550000000003,21094.550000000003,0,0
0,0,0,1,9911,19,17,18566,1,0,1,1,1,19456.69,5371.32,6295.55,928.3000000000001,928.3000000000001,0,0
0,0,0,1,35506,76,73,136732,1,0,0,1,0,28527.29,7734.639999999999,8658.87,6836.6,6836.6,0,0
0,0,0,1,12185,21,15,38652,1,0,1,1,1,20237.03,5773.04,6697.27,1932.6000000000001,1932.6000000000001,0,0
0,0,1,1,13022,41,22,51263,1,0,1,1,1,21908.04,6025.26,6949.49,2563.15,2563.15,0,0
0,0,0,1,22844,13,6,50830,1,0,1,0,1,21264.69,6016.6,6940.83,2541.5,2541.5,0,0
1,0,1,0,50882,35,26,195922,1,0,0,0,0,27513.1,9418.44,10342.67,8796.1,8796.1,0,0
0,0,0,0,47625,130,128,126413,0,1,0,0,0,23572.4,7528.26,8452.49,6320.650000000001,6320.650000000001,0,0
0,0,0,0,10196,36,21,40386,1,0,1,1,1,15384.49,5807.72,6731.95,2019.3000000000002,2019.3000000000002,0,0
0,0,1,1,58917,300,143,163564,0,1,0,0,0,33016.71,8271.28,9195.51,8178.200000000001,8178.200000000001,0,0
1,0,1,1,22489,102,106,52044,0,1,1,0,1,16582.81,6540.88,7465.11,1602.2000000000003,1602.2000000000003,0,0
0,0,0,1,64642,129,114,169570,0,1,0,1,0,35721.97,8391.4,9315.63,8478.5,8478.5,0,0
0,0,0,1,6349,33,28,13112,1,0,1,0,1,16793.52,5262.24,6186.47,655.6,655.6,0,0
0,1,0,1,7152,95,52,18289,0,0,1,0,0,13165.4,5365.78,6290.01,914.45,914.45,0,0
0,0,1,1,85251,47,25,146741,1,1,0,1,1,47517.24,7934.82,8859.05,7337.05,7337.05,0,0
0,1,0,0,75936,58,21,196815,1,1,0,1,1,47273.39,8936.3,9860.53,9840.75,9840.75,0,0
0,0,0,1,108751,150,150,287845,0,1,0,1,1,52273.37,10756.900000000001,11681.13,14392.25,14392.25,0,0
0,0,1,1,8530,78,68,16544,0,0,1,0,0,12400.54,5330.88,6255.11,827.2,827.2,0,0
0,0,1,0,57490,127,88,222921,0,1,0,1,0,33088.83,9458.42,10382.65,11146.050000000001,11146.050000000001,0,0
1,1,0,0,30567,59,32,118656,1,0,0,1,0,23734.69,7873.12,8797.35,4932.8,4932.8,0,0
0,0,0,1,7676,115,48,15880,0,0,1,0,0,12402.56,5317.6,6241.83,794.0,794.0,0,0
0,0,0,1,6103,279,152,16546,0,1,1,0,1,13416.19,5330.92,6255.15,827.3000000000001,827.3000000000001,0,0
0,0,1,1,35853,55,41,60568,1,0,0,1,0,25576.48,6211.360000000001,7135.59,3028.4,3028.4,0,0
