x,y
42.189,75
42.19,77
42.191,67
42.192,75
42.193,77
42.194,76
42.195,81
42.196,65
42.197,75
42.198,86
42.199,84
42.2,75
42.201,75
42.202,62
42.203,82
42.204,79
42.205,70
42.206,81
42.207,63
42.208,64
42.209,78
42.21,93
42.211,94
42.212,78
42.213,62
42.214,79
42.215,84
42.216,58
42.217,66
42.218,79
42.219,70
42.22,74
42.221,79
42.222,70
42.223,76
42.224,78
42.225,68
42.226,72
42.227,75
42.228,79
42.229,73
42.23,101
42.231,69
42.232,82
42.233,81
42.234,81
42.235,77
42.236,83
42.237,88
42.238,74
42.239,87
42.24,75
42.241,73
42.242,72
42.243,93
42.244,69
42.245,72
42.246,69
42.247,68
42.248,70
42.249,73
42.25,68
42.251,95
42.252,89
42.253,77
42.254,74
42.255,91
42.256,74
42.257,88
42.258,82
42.259,70
42.26,88
42.261,66
42.262,72
42.263,64
42.264,81
42.265,75
42.266,73
42.267,76
42.268,74
42.269,87
42.27,74
42.271,85
42.272,65
42.273,68
42.274,76
42.275,78
42.276,83
42.277,72
42.278,76
42.279,76
42.28,77
42.281,81
42.282,66
42.283,86
42.284,82
42.285,75
42.286,73
42.287,81
42.288,88
42.289,77
42.29,82
42.291,71
42.292,86
42.293,95
42.294,87
42.295,75
42.296,90
42.297,75
42.298,76
42.299,71
42.3,80
42.301,73
42.302,81
42.303,74
42.304,75
42.305,89
42.306,60
42.307,68
42.308,71
42.309,64
42.31,68
42.311,80
42.312,72
42.313,64
42.314,77
42.315,79
42.316,78
42.317,75
42.318,71
42.319,77
42.32,70
42.321,87
42.322,77
42.323,96
42.324,87
42.325,79
42.326,77
42.327,87
42.328,71
42.329,81
42.33,68
42.331,75
42.332,79
42.333,74
42.334,83
42.335,76
42.336,73
42.337,80
42.338,67
42.339,83
42.34,80
42.341,68
42.342,65
42.343,74
42.344,77
42.345,87
42.346,75
42.347,74
42.348,77
42.349,80
42.35,77
42.351,86
42.352,94
42.353,90
42.354,80
42.355,83
42.356,73
42.357,75
42.358,74
42.359,97
42.36,92
42.361,80
42.362,91
42.363,82
42.364,73
42.365,80
42.366,62
42.367,66
42.368,80
42.369,64
42.37,73
42.371,73
42.372,79
42.373,83
42.374,80
42.375,75
42.376,81
42.377,78
42.378,65
42.379,71
42.38,71
42.381,73
42.382,79
42.383,71
42.384,66
42.385,84
42.386,78
42.387,81
42.388,77
42.389,66
42.39,61
42.391,94
42.392,79
42.393,74
42.394,74
42.395,77
42.396,80
42.397,87
42.398,68
42.399,66
42.4,70
42.401,69
42.402,65
42.403,82
42.404,58
42.405,76
42.406,73
42.407,82
42.408,75
42.409,88
42.41,90
42.411,71
42.412,83
42.413,87
42.414,92
42.415,96
42.416,75
42.417,77
42.418,77
42.419,62
42.42,74
42.421,85
42.422,79
42.423,77
42.424,75
42.425,79
42.426,88
42.427,71
42.428,83
42.429,72
42.43,76
42.431,88
42.432,73
42.433,76
42.434,94
42.435,86
42.436,76
42.437,76
42.438,81
42.439,84
42.44,79
42.441,90
42.442,71
42.443,82
42.444,82
42.445,64
42.446,83
42.447,79
42.448,91
42.449,81
42.45,89
42.451,70
42.452,68
42.453,75
42.454,67
42.455,74
42.456,83
42.457,85
42.458,81
42.459,62
42.46,83
42.461,61
42.462,76
42.463,56
42.464,82
42.465,68
42.466,76
42.467,82
42.468,81
42.469,78
42.47,64
42.471,73
42.472,82
42.473,75
42.474,81
42.475,67
42.476,74
42.477,81
42.478,75
42.479,76
42.48,86
42.481,65
42.482,71
42.483,80
42.484,82
42.485,79
42.486,80
42.487,74
42.488,71
42.489,74
42.49,80
42.491,80
42.492,73
42.493,82
42.494,82
42.495,74
42.496,76
42.497,80
42.498,87
42.499,78
42.5,77
42.501,75
42.502,66
42.503,90
42.504,80
42.505,67
42.506,81
42.507,66
42.508,62
42.509,78
42.51,72
42.511,71
42.512,71
42.513,69
42.514,84
42.515,91
42.516,64
42.517,73
42.518,59
42.519,64
42.52,84
42.521,81
42.522,81
42.523,76
42.524,90
42.525,83
42.526,73
42.527,95
42.528,79
42.529,67
42.53,69
42.531,71
42.532,82
42.533,77
42.534,80
42.535,71
42.536,80
42.537,65
42.538,83
42.539,65
42.54,75
42.541,73
42.542,76
42.543,66
42.544,70
42.545,71
42.546,77
42.547,59
42.548,80
42.549,95
42.55,74
42.551,91
42.552,90
42.553,72
42.554,52
42.555,83
42.556,80
42.557,81
42.558,65
42.559,92
42.56,75
42.561,76
42.562,80
42.563,87
42.564,72
42.565,60
42.566,54
42.567,88
42.568,71
42.569,71
42.57,81
42.571,109
42.572,63
42.573,72
42.574,64
42.575,67
42.576,88
42.577,88
42.578,83
42.579,72
42.58,86
42.581,76
42.582,72
42.583,81
42.584,71
42.585,71
42.586,81
42.587,70
42.588,78
42.589,97
42.59,75
42.591,79
42.592,89
42.593,82
42.594,67
42.595,81
42.596,79
42.597,72
42.598,90
42.599,80
42.6,102
42.601,81
42.602,99
42.603,80
42.604,63
42.605,64
42.606,79
42.607,80
42.608,73
42.609,78
42.61,83
42.611,78
42.612,78
42.613,75
42.614,64
42.615,86
42.616,74
42.617,85
42.618,73
42.619,70
42.62,70
42.621,99
42.622,66
42.623,68
42.624,66
42.625,72
42.626,79
42.627,76
42.628,78
42.629,93
42.63,71
42.631,72
42.632,77
42.633,70
42.634,89
42.635,83
42.636,71
42.637,87
42.638,92
42.639,88
42.64,74
42.641,76
42.642,74
42.643,77
42.644,81
42.645,80
42.646,77
42.647,73
42.648,83
42.649,84
42.65,71
42.651,65
42.652,101
42.653,70
42.654,78
42.655,72
42.656,75
42.657,69
42.658,77
42.659,84
42.66,86
42.661,72
42.662,78
42.663,80
42.664,71
42.665,74
42.666,97
42.667,69
42.668,86
42.669,67
42.67,75
42.671,81
42.672,59
42.673,67
42.674,79
42.675,72
42.676,80
42.677,76
42.678,80
42.679,77
42.68,83
42.681,64
42.682,68
42.683,74
42.684,68
42.685,80
42.686,96
42.687,83
42.688,83
42.689,81
42.69,88
42.691,49
42.692,65
42.693,82
42.694,76
42.695,77
42.696,82
42.697,89
42.698,60
42.699,78
42.7,85
42.701,82
42.702,81
42.703,74
42.704,76
42.705,79
42.706,86
42.707,85
42.708,92
42.709,70
42.71,76
42.711,81
42.712,77
42.713,82
42.714,77
42.715,79
42.716,74
42.717,80
42.718,76
42.719,75
42.72,79
42.721,86
42.722,97
42.723,75
42.724,75
42.725,73
42.726,77
42.727,57
42.728,72
42.729,82
42.73,77
42.731,90
42.732,73
42.733,92
42.734,70
42.735,68
42.736,87
42.737,77
42.738,80
42.739,86
42.74,74
42.741,59
42.742,77
42.743,72
42.744,82
42.745,79
42.746,87
42.747,72
42.748,77
42.749,69
42.75,76
42.751,77
42.752,69
42.753,81
42.754,75
42.755,92
42.756,79
42.757,66
42.758,76
42.759,67
42.76,83
42.761,76
42.762,77
42.763,89
42.764,96
42.765,65
42.766,90
42.767,74
42.768,86
42.769,83
42.77,76
42.771,90
42.772,69
42.773,82
42.774,91
42.775,93
42.776,84
42.777,78
42.778,86
42.779,68
42.78,67
42.781,71
42.782,92
42.783,71
42.784,88
42.785,77
42.786,80
42.787,79
42.788,83
42.789,70
42.79,63
42.791,72
42.792,63
42.793,89
42.794,79
42.795,73
42.796,80
42.797,82
42.798,83
42.799,83
42.8,78
42.801,72
42.802,82
42.803,69
42.804,69
42.805,81
42.806,87
42.807,83
42.808,73
42.809,92
42.81,85
42.811,70
42.812,80
42.813,74
42.814,79
42.815,75
42.816,77
42.817,70
42.818,70
42.819,76
42.82,81
42.821,77
42.822,79
42.823,95
42.824,70
42.825,82
42.826,81
42.827,74
42.828,87
42.829,63
42.83,66
42.831,81
42.832,74
42.833,92
42.834,85
42.835,78
42.836,75
42.837,77
42.838,81
42.839,64
42.84,76
42.841,65
42.842,80
42.843,78
42.844,84
42.845,71
42.846,66
42.847,86
42.848,69
42.849,69
42.85,94
42.851,66
42.852,85
42.853,81
42.854,66
42.855,87
42.856,64
42.857,73
42.858,88
42.859,76
42.86,82
42.861,80
42.862,79
42.863,78
42.864,72
42.865,63
42.866,96
42.867,94
42.868,90
42.869,75
42.87,67
42.871,93
42.872,61
42.873,80
42.874,71
42.875,73
42.876,78
42.877,72
42.878,81
42.879,76
42.88,83
42.881,68
42.882,84
42.883,85
42.884,85
42.885,103
42.886,75
42.887,58
42.888,89
42.889,81
42.89,67
42.891,60
42.892,62
42.893,73
42.894,85
42.895,79
42.896,85
42.897,78
42.898,77
42.899,80
42.9,72
42.901,77
42.902,96
42.903,83
42.904,81
42.905,92
42.906,75
42.907,74
42.908,83
42.909,77
42.91,85
42.911,76
42.912,75
42.913,77
42.914,72
42.915,71
42.916,71
42.917,64
42.918,86
42.919,69
42.92,84
42.921,73
42.922,53
42.923,85
42.924,72
42.925,74
42.926,95
42.927,65
42.928,79
42.929,78
42.93,82
42.931,68
42.932,77
42.933,72
42.934,77
42.935,91
42.936,73
42.937,76
42.938,74
42.939,83
42.94,86
42.941,79
42.942,81
42.943,72
42.944,84
42.945,90
42.946,77
42.947,67
42.948,93
42.949,77
42.95,70
42.951,69
42.952,79
42.953,63
42.954,89
42.955,67
42.956,74
42.957,78
42.958,75
42.959,70
42.96,68
42.961,67
42.962,72
42.963,61
42.964,62
42.965,68
42.966,89
42.967,88
42.968,77
42.969,76
42.97,83
42.971,75
42.972,92
42.973,76
42.974,84
42.975,95
42.976,75
42.977,63
42.978,67
42.979,78
42.98,67
42.981,73
42.982,66
42.983,70
42.984,77
42.985,69
42.986,74
42.987,73
42.988,88
42.989,67
42.99,94
42.991,79
42.992,81
42.993,70
42.994,81
42.995,76
42.996,70
42.997,76
42.998,59
42.999,77
43,94
43.001,82
43.002,72
43.003,69
43.004,80
43.005,91
43.006,68
43.007,83
43.008,77
43.009,93
43.01,81
43.011,82
43.012,77
43.013,76
43.014,74
43.015,78
43.016,76
43.017,85
43.018,77
43.019,70
43.02,79
43.021,87
43.022,86
43.023,75
43.024,62
43.025,94
43.026,77
43.027,79
43.028,66
43.029,89
43.03,84
43.031,70
43.032,85
43.033,77
43.034,89
43.035,68
43.036,77
43.037,71
43.038,71
43.039,76
43.04,77
43.041,75
43.042,74
43.043,87
43.044,81
43.045,82
43.046,73
43.047,73
43.048,70
43.049,65
43.05,88
43.051,68
43.052,80
43.053,85
43.054,85
43.055,80
43.056,78
43.057,68
43.058,76
43.059,70
43.06,67
43.061,74
43.062,87
43.063,88
43.064,73
43.065,70
43.066,75
43.067,82
43.068,83
43.069,67
43.07,69
43.071,77
43.072,76
43.073,76
43.074,87
43.075,77
43.076,71
43.077,73
43.078,77
43.079,74
43.08,74
43.081,70
43.082,84
43.083,82
43.084,78
43.085,81
43.086,68
43.087,83
43.088,74
43.089,81
43.09,69
43.091,97
43.092,66
43.093,89
43.094,79
43.095,82
43.096,63
43.097,84
43.098,81
43.099,87
43.1,86
43.101,84
43.102,81
43.103,88
43.104,72
43.105,85
43.106,83
43.107,71
43.108,76
43.109,75
43.11,77
43.111,67
43.112,86
43.113,85
43.114,85
43.115,72
43.116,74
43.117,70
43.118,69
43.119,90
43.12,61
43.121,74
43.122,73
43.123,75
43.124,57
43.125,94
43.126,83
43.127,75
43.128,88
43.129,81
43.13,86
43.131,70
43.132,83
43.133,78
43.134,70
43.135,71
43.136,83
43.137,85
43.138,79
43.139,64
43.14,89
43.141,83
43.142,82
43.143,78
43.144,66
43.145,82
43.146,78
43.147,79
43.148,87
43.149,85
43.15,69
43.151,84
43.152,84
43.153,79
43.154,82
43.155,75
43.156,78
43.157,64
43.158,79
43.159,72
43.16,81
43.161,77
43.162,72
43.163,68
43.164,85
43.165,75
43.166,73
43.167,64
43.168,90
43.169,90
43.17,78
43.171,82
43.172,71
43.173,76
43.174,77
43.175,82
43.176,85
43.177,70
43.178,64
43.179,60
43.18,69
43.181,77
43.182,68
43.183,66
43.184,82
43.185,92
43.186,66
43.187,78
43.188,81
43.189,91
43.19,94
43.191,73
43.192,86
43.193,73
43.194,71
43.195,71
43.196,86
43.197,71
43.198,79
43.199,80
43.2,68
43.201,84
43.202,74
43.203,71
43.204,88
43.205,58
43.206,66
43.207,68
43.208,70
43.209,88
43.21,92
43.211,77
43.212,73
43.213,83
43.214,83
43.215,68
43.216,61
43.217,89
43.218,84
43.219,87
43.22,73
43.221,68
43.222,91
43.223,72
43.224,68
43.225,74
43.226,69
43.227,88
43.228,85
43.229,75
43.23,78
43.231,85
43.232,75
43.233,67
43.234,90
43.235,71
43.236,74
43.237,81
43.238,77
43.239,83
43.24,79
43.241,80
43.242,73
43.243,79
43.244,74
43.245,74
43.246,65
43.247,104
43.248,78
43.249,93
43.25,78
43.251,78
43.252,76
43.253,74
43.254,74
43.255,95
43.256,76
43.257,81
43.258,81
43.259,70
43.26,81
43.261,62
43.262,73
43.263,81
43.264,56
43.265,101
43.266,66
43.267,69
43.268,90
43.269,76
43.27,68
43.271,91
43.272,77
43.273,78
43.274,75
43.275,74
43.276,88
43.277,74
43.278,64
43.279,71
43.28,69
43.281,78
43.282,74
43.283,83
43.284,62
43.285,81
43.286,87
43.287,71
43.288,80
43.289,84
43.29,73
43.291,78
43.292,86
43.293,66
43.294,65
43.295,99
43.296,74
43.297,93
43.298,67
43.299,71
43.3,74
43.301,65
43.302,76
43.303,96
43.304,63
43.305,66
43.306,81
43.307,61
43.308,91
43.309,69
43.31,80
43.311,74
43.312,74
43.313,94
43.314,65
43.315,87
43.316,63
43.317,76
43.318,90
43.319,90
43.32,75
43.321,76
43.322,87
43.323,74
43.324,74
43.325,71
43.326,81
43.327,69
43.328,85
43.329,85
43.33,68
43.331,64
43.332,78
43.333,100
43.334,76
43.335,78
43.336,82
43.337,73
43.338,91
43.339,85
43.34,75
43.341,87
43.342,82
43.343,83
43.344,74
43.345,75
43.346,78
43.347,87
43.348,80
43.349,79
43.35,68
43.351,80
43.352,65
43.353,89
43.354,87
43.355,61
43.356,76
43.357,101
43.358,77
43.359,85
43.36,91
43.361,84
43.362,65
43.363,76
43.364,63
43.365,67
43.366,78
43.367,83
43.368,81
43.369,76
43.37,84
43.371,60
43.372,81
43.373,76
43.374,82
43.375,83
43.376,70
43.377,86
43.378,72
43.379,74
43.38,86
43.381,75
43.382,83
43.383,80
43.384,68
43.385,70
43.386,75
43.387,79
43.388,76
43.389,80
43.39,76
43.391,85
43.392,77
43.393,78
43.394,58
43.395,64
43.396,78
43.397,91
43.398,86
43.399,77
43.4,77
43.401,85
43.402,88
43.403,69
43.404,90
43.405,80
43.406,79
43.407,73
43.408,80
43.409,72
43.41,91
43.411,72
43.412,81
43.413,75
43.414,65
43.415,69
43.416,78
43.417,90
43.418,82
43.419,78
43.42,93
43.421,108
43.422,68
43.423,76
43.424,69
43.425,95
43.426,81
43.427,89
43.428,83
43.429,75
43.43,74
43.431,70
43.432,80
43.433,74
43.434,80
43.435,100
43.436,84
43.437,88
43.438,66
43.439,85
43.44,82
43.441,78
43.442,79
43.443,72
43.444,75
43.445,88
43.446,81
43.447,73
43.448,87
43.449,71
43.45,73
43.451,76
43.452,77
43.453,70
43.454,75
43.455,83
43.456,85
43.457,73
43.458,85
43.459,62
43.46,90
43.461,91
43.462,83
43.463,93
43.464,80
43.465,78
43.466,76
43.467,75
43.468,94
43.469,80
43.47,75
43.471,64
43.472,105
43.473,76
43.474,64
43.475,73
43.476,77
43.477,82
43.478,83
43.479,75
43.48,62
43.481,65
43.482,87
43.483,75
43.484,83
43.485,79
43.486,71
43.487,75
43.488,84
43.489,70
43.49,73
43.491,70
43.492,84
43.493,67
43.494,69
43.495,107
43.496,75
43.497,75
43.498,77
43.499,73
43.5,69
43.501,71
43.502,70
43.503,81
43.504,78
43.505,76
43.506,80
43.507,74
43.508,68
43.509,81
43.51,78
43.511,72
43.512,83
43.513,71
43.514,77
43.515,73
43.516,79
43.517,73
43.518,84
43.519,80
43.52,84
43.521,74
43.522,83
43.523,77
43.524,88
43.525,83
43.526,86
43.527,94
43.528,92
43.529,75
43.53,72
43.531,77
43.532,69
43.533,72
43.534,68
43.535,70
43.536,85
43.537,80
43.538,81
43.539,68
43.54,90
43.541,97
43.542,70
43.543,74
43.544,86
43.545,74
43.546,87
43.547,82
43.548,84
43.549,87
43.55,79
43.551,98
43.552,62
43.553,88
43.554,77
43.555,86
43.556,70
43.557,68
43.558,71
43.559,82
43.56,76
43.561,66
43.562,70
43.563,77
43.564,75
43.565,72
43.566,77
43.567,78
43.568,77
43.569,67
43.57,76
43.571,80
43.572,63
43.573,68
43.574,80
43.575,79
43.576,85
43.577,87
43.578,76
43.579,84
43.58,68
43.581,72
43.582,73
43.583,70
43.584,70
43.585,81
43.586,78
43.587,76
43.588,65
43.589,77
43.59,75
43.591,78
43.592,86
43.593,84
43.594,80
43.595,81
43.596,89
43.597,75
43.598,80
43.599,84
43.6,78
43.601,69
43.602,81
43.603,75
43.604,80
43.605,81
43.606,62
43.607,68
43.608,73
43.609,56
43.61,88
43.611,88
43.612,62
43.613,77
43.614,75
43.615,68
43.616,87
43.617,82
43.618,98
43.619,83
43.62,76
43.621,88
43.622,61
43.623,72
43.624,77
43.625,86
43.626,86
43.627,90
43.628,77
43.629,76
43.63,86
43.631,73
43.632,73
43.633,78
43.634,83
43.635,78
43.636,87
43.637,67
43.638,84
43.639,79
43.64,71
43.641,87
43.642,81
43.643,63
43.644,77
43.645,71
43.646,63
43.647,75
43.648,75
43.649,85
43.65,80
43.651,83
43.652,66
43.653,80
43.654,81
43.655,71
43.656,81
43.657,80
43.658,62
43.659,77
43.66,88
43.661,79
43.662,83
43.663,75
43.664,90
43.665,82
43.666,81
43.667,68
43.668,78
43.669,84
43.67,77
43.671,82
43.672,83
43.673,72
43.674,69
43.675,77
43.676,70
43.677,92
43.678,73
43.679,67
43.68,78
43.681,75
43.682,85
43.683,104
43.684,63
43.685,93
43.686,87
43.687,88
43.688,63
43.689,83
43.69,85
43.691,91
43.692,80
43.693,74
43.694,85
43.695,87
43.696,78
43.697,84
43.698,75
43.699,77
43.7,72
43.701,69
43.702,62
43.703,74
43.704,77
43.705,70
43.706,82
43.707,79
43.708,71
43.709,79
43.71,72
43.711,87
43.712,78
43.713,88
43.714,73
43.715,66
43.716,70
43.717,76
43.718,70
43.719,71
43.72,78
43.721,81
43.722,83
43.723,73
43.724,82
43.725,74
43.726,70
43.727,72
43.728,85
43.729,72
43.73,72
43.731,81
43.732,84
43.733,81
43.734,71
43.735,86
43.736,76
43.737,94
43.738,88
43.739,88
43.74,75
43.741,83
43.742,80
43.743,77
43.744,77
43.745,62
43.746,60
43.747,80
43.748,74
43.749,72
43.75,97
43.751,80
43.752,77
43.753,90
43.754,76
43.755,66
43.756,62
43.757,74
43.758,71
43.759,72
43.76,92
43.761,69
43.762,99
43.763,89
43.764,87
43.765,74
43.766,93
43.767,77
43.768,71
43.769,88
43.77,67
43.771,72
43.772,83
43.773,64
43.774,88
43.775,70
43.776,80
43.777,81
43.778,82
43.779,94
43.78,80
43.781,72
43.782,86
43.783,80
43.784,78
43.785,77
43.786,67
43.787,66
43.788,68
43.789,86
43.79,90
43.791,75
43.792,85
43.793,79
43.794,77
43.795,83
43.796,66
43.797,68
43.798,87
43.799,69
43.8,90
43.801,85
43.802,73
43.803,76
43.804,79
43.805,89
43.806,78
43.807,59
43.808,80
43.809,77
43.81,71
43.811,72
43.812,72
43.813,86
43.814,80
43.815,82
43.816,88
43.817,73
43.818,84
43.819,76
43.82,88
43.821,73
43.822,64
43.823,63
43.824,78
43.825,85
43.826,77
43.827,75
43.828,76
43.829,72
43.83,75
43.831,72
43.832,74
43.833,76
43.834,91
43.835,84
43.836,60
43.837,82
43.838,69
43.839,72
43.84,74
43.841,74
43.842,87
43.843,70
43.844,77
43.845,72
43.846,81
43.847,86
43.848,64
43.849,83
43.85,83
43.851,63
43.852,81
43.853,70
43.854,63
43.855,80
43.856,69
43.857,83
43.858,82
43.859,99
43.86,97
43.861,85
43.862,66
43.863,85
43.864,79
43.865,85
43.866,73
43.867,100
43.868,80
43.869,88
43.87,69
43.871,72
43.872,89
43.873,76
43.874,81
43.875,78
43.876,75
43.877,68
43.878,63
43.879,83
43.88,95
43.881,78
43.882,86
43.883,70
43.884,76
43.885,76
43.886,65
43.887,87
43.888,80
43.889,86
43.89,77
43.891,74
43.892,81
43.893,63
43.894,71
43.895,89
43.896,76
43.897,86
43.898,86
43.899,76
43.9,73
43.901,99
43.902,70
43.903,83
43.904,85
43.905,87
43.906,78
43.907,93
43.908,74
43.909,81
43.91,79
43.911,82
43.912,84
43.913,60
43.914,93
43.915,76
43.916,86
43.917,72
43.918,69
43.919,93
43.92,75
43.921,73
43.922,77
43.923,64
43.924,92
43.925,67
43.926,74
43.927,67
43.928,79
43.929,77
43.93,69
43.931,72
43.932,87
43.933,78
43.934,65
43.935,82
43.936,81
43.937,67
43.938,70
43.939,78
43.94,73
43.941,67
43.942,70
43.943,90
43.944,54
43.945,71
43.946,88
43.947,79
43.948,81
43.949,73
43.95,64
43.951,75
43.952,88
43.953,108
43.954,80
43.955,75
43.956,79
43.957,61
43.958,92
43.959,92
43.96,65
43.961,106
43.962,78
43.963,85
43.964,85
43.965,74
43.966,89
43.967,76
43.968,78
43.969,64
43.97,66
43.971,88
43.972,59
43.973,68
43.974,78
43.975,68
43.976,68
43.977,88
43.978,77
43.979,87
43.98,65
43.981,63
43.982,59
43.983,70
43.984,83
43.985,78
43.986,78
43.987,89
43.988,80
43.989,60
43.99,80
43.991,86
43.992,68
43.993,62
43.994,79
43.995,95
43.996,84
43.997,75
43.998,85
43.999,73
44,89
44.001,79
44.002,73
44.003,58
44.004,87
44.005,82
44.006,79
44.007,75
44.008,73
44.009,85
44.01,71
44.011,64
44.012,87
44.013,93
44.014,83
44.015,79
44.016,73
44.017,78
44.018,71
44.019,79
44.02,85
44.021,74
44.022,84
44.023,73
44.024,81
44.025,79
44.026,83
44.027,76
44.028,80
44.029,98
44.03,78
44.031,84
44.032,80
44.033,74
44.034,87
44.035,77
44.036,81
44.037,92
44.038,67
44.039,58
44.04,71
44.041,80
44.042,72
44.043,69
44.044,81
44.045,76
44.046,69
44.047,77
44.048,74
44.049,77
44.05,83
44.051,76
44.052,67
44.053,78
44.054,75
44.055,85
44.056,68
44.057,93
44.058,82
44.059,92
44.06,54
44.061,78
44.062,74
44.063,84
44.064,88
44.065,89
44.066,81
44.067,71
44.068,88
44.069,62
44.07,72
44.071,71
44.072,88
44.073,70
44.074,77
44.075,68
44.076,67
44.077,68
44.078,80
44.079,66
44.08,69
44.081,74
44.082,63
44.083,77
44.084,68
44.085,73
44.086,73
44.087,71
44.088,84
44.089,70
44.09,98
44.091,64
44.092,71
44.093,70
44.094,78
44.095,70
44.096,64
44.097,77
44.098,70
44.099,80
44.1,79
44.101,84
44.102,75
44.103,84
44.104,62
44.105,75
44.106,80
44.107,73
44.108,81
44.109,80
44.11,68
44.111,77
44.112,88
44.113,68
44.114,92
44.115,74
44.116,70
44.117,86
44.118,71
44.119,72
44.12,89
44.121,51
44.122,66
44.123,81
44.124,86
44.125,86
44.126,80
44.127,67
44.128,63
44.129,81
44.13,65
44.131,77
44.132,70
44.133,81
44.134,68
44.135,80
44.136,79
44.137,80
44.138,76
44.139,70
44.14,80
44.141,90
44.142,63
44.143,87
44.144,78
44.145,82
44.146,83
44.147,80
44.148,69
44.149,84
44.15,79
44.151,64
44.152,87
44.153,90
44.154,91
44.155,73
44.156,82
44.157,73
44.158,80
44.159,73
44.16,71
44.161,97
44.162,67
44.163,60
44.164,69
44.165,83
44.166,92
44.167,88
44.168,76
44.169,70
44.17,84
44.171,82
44.172,62
44.173,77
44.174,89
44.175,79
44.176,71
44.177,73
44.178,73
44.179,92
44.18,83
44.181,77
44.182,66
44.183,89
44.184,77
44.185,92
44.186,78
44.187,90
44.188,71
44.189,84
44.19,76
44.191,73
44.192,70
44.193,80
44.194,70
44.195,67
44.196,92
44.197,91
44.198,73
44.199,62
44.2,75
44.201,83
44.202,64
44.203,85
44.204,78
44.205,76
44.206,73
44.207,81
44.208,79
44.209,59
44.21,66
44.211,72
44.212,87
44.213,91
44.214,83
44.215,75
44.216,77
44.217,79
44.218,68
44.219,78
44.22,75
44.221,84
44.222,79
44.223,82
44.224,76
44.225,89
44.226,80
44.227,93
44.228,73
44.229,87
44.23,85
44.231,93
44.232,73
44.233,71
44.234,87
44.235,70
44.236,83
44.237,70
44.238,74
44.239,81
44.24,88
44.241,98
44.242,83
44.243,72
44.244,83
44.245,87
44.246,79
44.247,69
44.248,94
44.249,88
44.25,86
44.251,81
44.252,63
44.253,67
44.254,87
44.255,93
44.256,62
44.257,77
44.258,72
44.259,79
44.26,76
44.261,72
44.262,73
44.263,68
44.264,98
44.265,78
44.266,83
44.267,83
44.268,89
44.269,86
44.27,83
44.271,72
44.272,85
44.273,77
44.274,74
44.275,59
44.276,92
44.277,81
44.278,83
44.279,83
44.28,71
44.281,84
44.282,77
44.283,68
44.284,76
44.285,80
44.286,82
44.287,82
44.288,93
44.289,70
44.29,85
44.291,73
44.292,74
44.293,79
44.294,75
44.295,66
44.296,68
44.297,81
44.298,76
44.299,84
44.3,82
44.301,75
44.302,69
44.303,71
44.304,82
44.305,73
44.306,63
44.307,88
44.308,85
44.309,78
44.31,82
44.311,80
44.312,85
44.313,75
44.314,74
44.315,86
44.316,68
44.317,77
44.318,77
44.319,75
44.32,93
44.321,86
44.322,74
44.323,77
44.324,77
44.325,80
44.326,93
44.327,73
44.328,69
44.329,60
44.33,73
44.331,76
44.332,63
44.333,74
44.334,66
44.335,70
44.336,70
44.337,83
44.338,70
44.339,88
44.34,84
44.341,58
44.342,75
44.343,69
44.344,87
44.345,80
44.346,74
44.347,69
44.348,63
44.349,76
44.35,78
44.351,71
44.352,84
44.353,68
44.354,68
44.355,85
44.356,80
44.357,73
44.358,80
44.359,76
44.36,81
44.361,88
44.362,61
44.363,76
44.364,68
44.365,78
44.366,68
44.367,82
44.368,90
44.369,85
44.37,81
44.371,78
44.372,74
44.373,81
44.374,89
44.375,79
44.376,75
44.377,82
44.378,67
44.379,74
44.38,83
44.381,76
44.382,80
44.383,91
44.384,91
44.385,77
44.386,77
44.387,98
44.388,72
44.389,87
44.39,85
44.391,83
44.392,68
44.393,85
44.394,69
44.395,86
44.396,64
44.397,80
44.398,85
44.399,87
44.4,76
44.401,73
44.402,79
44.403,70
