Guild Membership,Player Skill Level,Time Spent Playing,Side-quest Group Assignment,Customization Level,Side-quest Engagement,Won Items,In-game Purchases,Total Inventory
0,18.5,34.43,1,0.54,1,1,2308.42,1388.67
0,13.98,25.77,1,0.64,1,1,1824.54,1093.26
0,42.3,80.87,1,0.32,1,1,4891.22,2941.06
1,11.6,20.5,1,0.07,1,1,1645.44,997.63
1,9.94,17.21,1,0.28,1,1,1464.51,887.88
1,8.39,15.05,1,0.34,1,1,1317.9,793.0
0,5.46,6.52,0,0.48,1,1,817.29,488.49
0,17.57,33.33,1,0.39,1,0,1928.97,1154.37
1,11.98,21.46,1,0.52,1,1,1693.38,1015.18
0,22.91,41.32,0,0.2,1,1,2735.66,1638.14
1,58.89,113.56,0,0.18,1,0,6503.44,3904.15
1,10.54,18.31,0,0.35,1,1,1525.76,915.32
1,4.11,3.81,1,0.47,1,0,470.2,282.04
0,17.96,32.51,0,0.34,1,1,2225.49,1334.75
0,12.87,23.54,1,0.58,1,1,1701.43,1024.11
1,8.76,12.81,0,0.31,1,1,1269.51,763.99
1,15.83,28.75,1,0.18,1,1,2103.99,1261.63
1,20.53,38.68,0,0.86,1,1,2637.8,1582.94
0,8.1,11.38,1,0.2,1,0,789.94,473.22
1,9.6,16.56,0,0.97,1,0,1128.11,680.22
1,32.9,63.17,0,0.99,1,1,3990.28,2391.28
0,9.24,15.14,0,0.7,1,0,964.25,576.22
1,11.65,21.24,0,0.5,1,1,1669.58,993.25
1,2.58,3.0,1,0.8,0,0,369.09,216.08
0,6.49,8.44,1,0.87,1,0,627.3,375.2
0,13.32,24.84,0,0.71,1,1,1761.01,1055.42
1,29.04,54.6,0,0.1,1,1,3541.75,2116.24
0,4.58,7.44,1,0.0,1,1,801.65,484.61
1,12.19,22.15,1,0.19,0,0,1426.41,851.44
0,10.66,18.34,0,0.19,1,1,1433.81,853.18
0,23.38,44.56,0,0.18,1,1,2857.19,1717.14
1,5.78,8.66,0,0.51,1,0,697.88,422.9
1,15.04,28.02,0,0.52,1,0,1742.78,1033.48
0,6.98,12.32,1,0.72,0,0,768.99,464.81
1,18.58,33.08,1,0.2,1,0,2069.55,1240.65
0,12.04,22.18,0,0.09,1,0,1317.35,789.13
0,10.25,18.24,0,0.67,1,1,1410.88,841.93
0,15.15,28.98,1,0.48,1,0,1674.89,1004.16
0,12.86,23.28,0,0.67,1,1,1691.74,1015.59
1,13.87,23.81,0,0.38,1,1,1861.72,1129.3
1,9.64,16.75,1,0.75,1,1,1434.74,864.45
1,12.55,21.58,0,0.68,1,1,1724.51,1035.69
1,15.39,25.89,1,0.65,1,0,1696.47,1023.79
0,6.84,11.06,1,0.03,1,1,1023.82,619.72
1,9.08,16.28,1,0.86,1,1,1390.71,828.16
1,7.66,11.25,0,0.38,1,1,1169.94,706.27
1,12.24,21.64,1,0.14,1,1,1711.81,1028.57
1,10.2,16.2,1,0.76,1,0,1146.15,684.19
1,21.16,39.48,0,0.49,1,0,2391.99,1430.02
0,17.85,33.74,0,0.03,1,0,1958.01,1174.07
1,6.27,10.43,0,0.78,1,0,776.98,466.14
1,11.46,20.51,1,0.44,1,1,1637.47,989.23
1,22.26,41.2,0,0.75,1,1,2798.68,1668.95
0,12.03,20.32,0,0.76,1,1,1561.44,931.57
1,7.53,13.02,1,0.1,1,0,917.4,551.42
1,6.13,9.18,0,0.61,1,0,731.27,438.07
0,20.08,38.9,0,0.36,1,1,2521.5,1514.45
1,24.23,45.53,0,0.55,1,1,3026.92,1814.86
0,10.26,18.33,1,0.09,0,0,1112.75,668.89
0,19.01,36.61,1,0.59,1,1,2399.27,1432.62
0,2.02,2.39,1,0.78,0,0,223.05,144.32
1,28.02,54.59,0,0.99,1,1,3489.39,2096.72
0,10.42,18.57,1,0.32,1,0,1127.92,679.04
0,12.92,23.8,0,0.16,1,0,1410.74,841.11
0,8.8,16.05,0,0.37,1,1,1268.2,758.98
0,46.19,86.88,1,0.02,1,1,5264.83,3162.46
0,5.4,9.28,1,0.41,1,1,901.42,540.1
0,32.04,61.55,1,0.91,1,1,3796.76,2280.4
1,14.66,27.66,0,0.19,1,0,1713.36,1024.12
1,19.7,37.1,0,0.48,1,0,2249.86,1343.22
0,9.29,16.59,0,0.57,1,1,1313.5,794.65
0,5.55,8.18,0,0.18,1,1,874.58,521.27
1,20.89,40.45,0,0.33,1,0,2411.51,1451.45
0,13.83,25.46,1,0.91,0,0,1504.92,898.76
1,30.51,59.16,0,0.3,1,1,3749.72,2250.04
1,11.59,20.58,0,0.64,1,1,1645.47,986.35
0,10.88,18.21,0,0.14,1,0,1139.6,682.71
0,30.65,57.41,0,0.67,1,0,3304.99,1986.78
1,46.51,91.03,1,0.28,1,1,5506.02,3312.77
0,14.89,25.83,1,0.23,1,1,1868.88,1121.37
0,7.06,12.0,1,0.12,1,1,1062.98,639.4
0,23.41,44.03,1,0.05,1,1,2839.91,1703.6
1,9.84,16.84,0,0.97,0,0,1145.19,687.55
1,22.3,41.4,1,0.41,1,1,2808.1,1682.27
0,10.63,19.01,0,0.78,1,1,1452.43,867.28
1,45.1,86.19,0,0.92,1,0,4990.35,2995.83
0,8.61,13.31,0,0.2,1,1,1179.69,709.93
1,16.45,30.13,0,0.87,1,1,2175.86,1312.2
0,10.69,18.39,0,0.71,1,1,1435.7,862.67
1,9.33,16.8,1,0.58,1,0,1117.54,670.29
1,9.14,15.35,0,0.81,1,1,1366.97,823.77
0,21.69,39.43,1,0.11,1,0,2313.89,1393.26
0,24.62,46.23,1,0.26,1,1,2968.02,1781.02
0,21.53,39.78,1,0.13,1,0,2319.76,1378.98
0,11.18,18.95,1,0.9,1,1,1477.74,882.39
0,14.55,26.18,1,0.1,0,0,1562.53,942.87
1,23.75,45.04,0,0.98,1,0,2687.86,1621.24
1,21.11,40.59,0,0.11,1,0,2423.09,1460.52
0,2.25,2.8,1,0.66,1,1,547.88,327.54
1,10.9,16.93,1,0.66,1,1,1506.5,903.26
1,10.44,17.6,1,0.93,0,0,1199.77,723.56
1,26.97,49.85,1,0.32,1,1,3297.03,1982.22
0,12.58,21.18,0,0.33,1,0,1314.04,775.99
0,21.1,39.09,1,0.85,1,0,2277.83,1366.92
0,8.79,13.02,1,0.98,1,1,1181.08,709.38
0,13.75,25.59,0,0.03,1,1,1804.81,1078.12
1,24.54,46.39,1,0.64,1,1,3067.55,1838.54
1,4.68,7.04,1,0.24,1,1,894.37,538.94
0,82.27,162.21,0,0.73,1,1,9331.0,5598.51
0,25.95,50.05,1,0.77,1,1,3151.16,1896.36
1,15.39,27.01,0,0.76,0,0,1728.3,1045.79
1,7.09,11.06,0,0.44,0,0,836.59,506.68
1,10.11,18.32,0,0.16,0,0,1202.6,723.79
0,14.01,24.63,1,0.58,0,0,1491.03,893.88
1,15.38,29.39,0,0.79,1,0,1801.98,1085.17
1,35.69,67.98,0,0.91,1,1,4274.66,2562.68
1,8.39,14.91,1,0.45,1,1,1317.83,788.96
0,18.99,35.08,0,0.25,1,1,2352.02,1406.05
0,5.12,7.82,0,0.12,1,0,539.21,315.77
0,8.49,14.82,1,0.8,1,1,1220.9,739.94
1,14.88,27.61,0,0.54,1,0,1721.08,1034.0
1,18.87,35.97,1,0.67,1,0,2171.78,1305.72
1,6.64,11.63,0,0.16,1,0,830.48,497.65
1,9.02,15.08,1,0.01,1,1,1353.27,822.41
0,32.6,63.21,0,0.97,1,1,3874.48,2334.48
0,25.14,48.3,1,0.81,1,1,3056.36,1834.73
0,13.72,25.63,0,0.4,1,0,1503.62,902.03
0,4.27,4.66,0,0.46,0,0,403.52,241.01
1,67.85,134.26,1,0.93,1,0,7570.53,4536.75
1,12.43,21.67,1,0.21,1,0,1422.54,851.48
0,9.92,17.72,1,0.8,1,0,1076.98,644.61
1,8.69,14.33,0,0.02,1,1,1315.39,779.15
1,16.39,30.06,0,0.88,1,0,1870.63,1110.98
0,15.15,28.3,0,0.59,1,0,1656.82,993.77
0,23.81,43.96,0,0.48,1,0,2558.97,1539.54
0,6.0,10.04,0,0.71,1,1,950.73,567.58
0,10.19,17.87,1,0.07,1,0,1091.79,663.82
1,52.96,102.64,0,0.2,1,1,6176.65,3705.59
0,12.58,23.86,0,0.41,1,1,1693.72,1013.0
0,9.84,18.48,0,0.62,1,0,1095.76,650.34
1,9.87,14.59,1,0.14,1,1,1381.6,830.45
1,16.44,31.0,0,0.38,1,1,2202.36,1312.36
0,24.84,46.66,0,0.26,1,1,2991.83,1792.35
1,26.35,49.24,1,0.65,1,1,3245.01,1948.23
0,10.47,18.77,0,0.92,1,1,1435.1,855.07
0,15.83,28.74,0,0.17,1,0,1702.5,1018.89
1,42.65,82.57,0,0.19,1,1,5059.4,3036.77
0,28.7,54.76,0,0.6,0,0,3127.7,1870.53
1,6.84,11.86,0,0.45,1,1,1147.69,692.87
0,2.37,3.17,0,0.72,1,1,565.38,344.94
0,14.45,26.35,0,0.29,1,0,1561.85,932.06
1,27.46,51.38,0,0.54,1,1,3366.18,2019.71
0,6.35,10.0,0,0.39,1,0,668.63,400.56
1,11.04,20.13,0,0.28,1,1,1607.3,967.12
1,11.4,20.11,0,0.73,1,0,1323.62,792.68
1,12.42,23.19,0,0.8,1,0,1468.23,877.33
1,8.88,13.44,0,0.33,1,0,1001.5,595.62
0,29.86,57.26,1,0.62,1,0,3260.7,1960.6
1,13.73,23.69,0,0.18,1,0,1548.62,926.28
1,8.46,12.82,1,0.79,1,0,959.12,571.59
1,21.42,40.89,1,0.28,1,0,2447.36,1473.65
1,6.22,9.27,1,0.17,1,0,738.9,444.06
1,29.85,57.11,1,0.94,1,1,3655.67,2189.29
0,22.99,42.47,1,0.42,1,1,2773.54,1664.15
1,43.05,81.4,1,0.64,1,1,5044.07,3022.59
0,10.58,19.17,1,0.81,1,0,1153.93,686.46
0,8.38,14.33,0,0.69,1,1,1198.65,717.46
1,12.86,22.79,0,0.56,1,1,1776.01,1065.58
0,12.75,22.91,0,0.37,1,0,1374.64,821.7
0,7.65,12.77,1,0.92,1,1,1116.41,673.56
0,8.34,13.55,0,0.13,1,1,1173.46,708.33
1,8.55,15.47,1,0.88,1,1,1341.42,802.31
0,5.24,8.65,0,0.71,1,0,570.33,341.32
1,21.3,38.86,0,0.57,1,1,2681.76,1607.7
0,11.38,20.59,0,0.32,0,0,1236.74,737.1
0,9.0,16.35,1,0.15,1,1,1293.49,777.88
0,5.8,8.89,1,0.44,1,1,906.38,535.43
1,5.69,8.76,0,0.78,1,1,996.26,593.96
0,58.7,113.65,1,0.75,1,0,6390.4,3828.43
1,8.07,13.09,0,0.65,1,1,1244.31,743.07
1,27.49,49.46,0,0.99,1,0,3008.26,1799.53
1,13.3,24.25,0,0.97,1,0,1541.51,916.82
1,3.15,2.56,1,0.4,0,0,381.36,227.35
0,50.36,96.17,1,0.19,1,0,5452.17,3269.44
1,18.58,35.69,0,0.46,1,0,2150.14,1290.03
1,7.5,12.78,0,0.84,1,1,1208.82,727.47
1,16.58,29.68,1,0.46,1,1,2168.34,1304.03
1,5.19,8.53,0,0.34,0,0,667.19,396.29
1,40.64,79.82,0,0.74,1,0,4575.51,2745.62
1,6.94,11.55,0,0.65,1,1,1141.83,684.79
0,8.5,14.02,0,0.97,1,0,894.53,536.18
1,6.58,11.86,1,0.55,1,1,1133.64,678.9
1,11.76,21.42,0,0.97,1,1,1680.96,1005.57
1,29.17,56.26,1,0.29,1,1,3595.24,2156.92
0,46.03,89.21,1,0.86,1,0,5027.86,3014.33
1,8.64,15.11,1,0.35,1,1,1334.49,803.19
1,14.91,28.41,0,0.81,1,0,1746.92,1052.88
0,12.78,23.44,0,0.93,0,0,1394.1,831.76
1,6.84,10.17,1,0.62,1,1,1096.48,656.2
0,62.67,123.92,1,0.73,1,1,7202.43,4334.05
1,34.63,65.05,0,0.96,1,0,3832.39,2290.33
0,12.24,23.17,0,0.38,1,0,1361.38,808.78
0,39.03,75.94,0,0.51,1,1,4582.97,2756.05
0,32.6,62.36,1,0.9,1,0,3551.78,2140.64
1,12.88,22.6,1,0.67,1,1,1773.19,1072.18
0,14.93,27.69,1,0.87,0,0,1628.07,978.41
1,34.61,66.61,1,0.62,1,1,4179.23,2506.38
1,6.36,10.38,1,0.74,1,0,780.26,466.79
1,45.48,87.68,0,0.01,1,1,5354.59,3215.76
0,12.75,21.23,1,0.34,1,0,1325.88,800.2
1,34.21,65.66,1,0.77,1,1,4132.28,2483.05
1,12.0,22.01,0,0.4,1,1,1711.13,1017.6
0,18.51,33.61,0,0.36,1,0,1986.44,1185.98
0,16.24,27.15,1,0.95,1,0,1676.67,1007.39
0,8.55,14.47,1,0.55,1,1,1213.58,722.23
1,9.53,17.42,1,0.19,1,1,1448.29,860.45
0,29.94,58.38,1,0.47,1,0,3295.62,1981.74
0,4.7,4.87,0,0.52,1,0,429.76,259.15
1,5.31,8.05,1,0.99,0,0,655.88,401.27
1,7.38,12.71,0,0.72,1,0,901.18,545.57
1,5.98,9.25,0,0.52,1,0,725.99,432.48
1,33.92,64.41,0,0.43,1,0,3777.23,2267.57
0,28.87,54.34,0,0.92,1,1,3424.63,2051.82
1,34.29,61.31,0,0.65,1,1,4002.97,2394.72
0,7.46,12.52,1,0.36,0,0,796.64,483.96
1,31.01,59.6,0,0.46,1,0,3488.42,2092.08
1,3.99,6.16,0,0.28,1,1,832.24,507.08
0,51.96,101.83,0,0.96,0,0,5702.14,3421.83
1,7.31,12.74,1,0.7,1,0,898.12,540.26
0,9.97,17.72,0,0.39,1,1,1380.12,831.96
0,9.06,15.0,0,0.18,1,1,1250.96,750.66
1,5.4,9.33,0,0.18,1,0,699.49,418.5
1,43.6,85.88,0,0.48,1,1,5206.2,3125.93
1,20.21,37.63,0,0.47,1,0,2288.52,1379.34
1,37.02,70.2,1,0.42,1,1,4406.1,2647.19
1,6.79,10.72,0,0.85,1,1,1111.62,668.06
0,13.09,23.96,0,0.98,1,1,1721.13,1031.63
0,17.35,32.31,0,0.35,0,0,1889.2,1132.93
0,17.25,31.29,1,0.29,1,0,1846.95,1103.85
0,5.44,8.42,0,0.77,1,1,874.85,521.0
1,27.74,53.15,1,0.45,1,0,3130.24,1876.95
0,16.69,29.59,1,0.22,1,1,2072.35,1244.44
0,5.92,9.91,0,0.18,0,0,642.33,389.04
0,3.61,5.08,1,0.28,1,1,680.17,403.46
1,23.45,43.76,0,0.0,1,0,2636.5,1581.95
1,69.24,136.31,0,0.94,1,1,8001.42,4803.99
0,5.71,9.39,0,0.43,1,0,616.54,365.02
1,13.02,23.51,1,0.08,1,1,1808.84,1084.0
0,26.44,49.04,0,0.16,1,1,3141.39,1889.63
1,5.99,8.72,1,0.32,1,0,710.72,426.14
0,9.54,15.99,1,0.55,1,0,1005.81,593.4
0,12.11,18.06,0,0.7,1,1,1501.18,905.58
1,22.76,43.48,1,0.31,1,1,2892.48,1736.93
1,31.15,58.64,0,0.96,1,0,3467.44,2072.43
0,13.84,24.42,1,0.76,1,1,1773.48,1060.7
1,6.66,11.25,1,0.83,1,1,1120.02,672.38
1,9.18,14.68,1,0.32,1,1,1349.47,812.24
1,11.43,18.29,1,0.38,1,0,1268.98,766.53
0,8.35,11.69,1,0.54,1,1,1118.45,667.56
0,11.27,19.93,0,0.45,1,1,1513.5,906.84
1,18.07,33.91,1,0.26,1,1,2372.86,1429.13
0,15.76,29.77,0,1.0,1,1,2030.55,1224.55
0,11.93,21.59,0,0.85,1,1,1594.28,955.95
0,13.0,23.61,1,0.24,1,0,1407.37,841.76
1,11.84,20.31,0,0.89,1,1,1654.41,996.14
0,8.42,12.07,0,0.59,1,1,1132.82,670.34
1,13.35,24.89,0,0.01,1,0,1563.24,937.88
0,8.0,13.58,0,0.35,1,0,858.35,514.88
0,5.72,8.48,0,0.03,1,0,590.19,351.77
0,14.44,27.02,0,0.09,1,0,1582.87,952.08
0,7.89,13.33,1,0.18,1,1,1145.57,693.8
1,13.55,24.86,0,0.48,1,0,1572.78,938.79
1,21.45,40.14,0,0.38,1,0,2426.56,1452.3
0,7.38,11.47,1,0.15,1,1,1060.79,640.8
0,12.81,23.0,1,0.39,1,1,1679.7,1001.56
1,4.18,6.05,1,0.3,1,0,539.07,320.78
1,36.69,69.08,0,0.41,1,1,4357.24,2626.19
1,4.53,7.56,0,0.17,1,1,902.63,543.52
1,9.52,16.12,1,0.61,1,0,1110.25,664.73
0,28.96,56.32,0,0.04,1,1,3488.29,2085.35
1,9.84,17.28,1,0.39,1,1,1461.33,865.77
0,5.64,8.78,0,0.89,1,0,594.08,361.76
0,18.71,35.34,1,0.42,1,1,2345.85,1402.69
1,18.45,33.74,0,0.44,1,0,2085.35,1251.44
1,8.64,13.87,0,0.07,1,1,1297.72,786.0
1,8.4,14.55,1,0.61,1,0,1005.87,601.03
0,9.13,15.37,1,0.94,1,0,968.41,578.75
0,14.71,24.19,1,0.29,1,1,1810.97,1091.06
0,4.29,5.29,0,0.39,1,0,422.28,260.14
1,12.25,21.39,1,0.59,1,0,1404.57,846.97
0,39.52,77.71,0,0.09,1,1,4657.48,2802.84
1,6.93,11.16,0,0.95,1,1,1132.29,668.84
0,9.77,15.88,0,0.47,1,1,1312.2,790.43
1,5.57,9.02,1,0.12,1,0,698.03,425.24
1,19.43,36.08,0,0.34,1,1,2504.48,1505.94
0,27.05,51.88,1,0.37,0,0,2959.2,1774.8
0,26.12,49.15,0,0.35,1,0,2831.64,1692.86
1,6.12,8.37,0,0.69,1,1,1006.88,601.46
1,16.93,30.72,0,0.35,1,1,2218.34,1339.5
1,37.6,72.03,0,0.32,1,1,4490.43,2695.08
1,16.63,30.27,0,0.32,1,1,2190.18,1311.96
0,22.44,40.41,0,0.78,1,1,2684.66,1604.04
1,11.61,19.37,0,0.31,1,0,1311.47,789.21
0,14.15,24.37,0,0.01,1,0,1487.55,888.5
1,27.42,52.99,0,0.37,1,1,3405.35,2044.05
0,17.98,32.2,0,0.28,0,0,1913.3,1156.61
1,7.84,11.06,0,0.91,1,1,1172.36,708.4
0,8.66,15.13,0,0.48,1,1,1236.86,749.67
0,27.15,51.71,1,0.23,1,0,2959.78,1776.59
0,15.36,27.61,0,0.98,1,1,1946.14,1172.25
1,13.76,24.67,0,0.25,1,0,1578.08,953.5
1,8.09,13.69,0,0.76,1,0,963.85,574.17
1,29.42,55.97,0,0.65,1,1,3601.56,2161.75
0,36.41,70.25,0,0.46,1,0,3978.9,2383.9
1,26.98,52.06,0,0.41,1,0,3060.7,1833.38
1,32.17,62.23,0,0.87,1,0,3623.63,2173.44
0,9.15,16.03,1,0.48,1,1,1289.79,770.1
0,8.71,14.34,1,0.38,1,1,1214.42,727.8
0,10.35,19.11,1,0.35,1,1,1441.27,869.19
0,11.62,21.49,0,0.28,1,1,1575.45,945.78
0,32.05,60.02,1,0.41,1,1,3754.33,2249.72
1,26.18,49.97,0,0.12,1,1,3258.46,1960.01
0,23.73,43.48,1,0.07,1,1,2840.28,1700.58
1,5.05,7.24,0,0.54,1,1,915.91,545.02
1,3.97,6.01,0,0.45,1,1,827.82,503.7
1,13.9,26.21,0,0.17,1,1,1930.93,1163.79
1,31.61,58.54,1,0.11,1,1,3787.17,2271.6
0,10.61,19.45,1,0.14,1,1,1463.36,888.49
1,48.71,94.68,0,0.32,1,1,5725.55,3433.51
0,6.54,10.12,1,0.45,1,1,980.27,592.57
1,5.78,8.91,1,0.19,1,1,1003.81,595.39
1,6.79,12.32,0,0.76,1,1,1159.6,691.68
1,7.99,13.28,0,0.19,1,1,1245.88,753.68
1,16.16,30.0,1,0.12,1,1,2159.0,1303.51
0,8.94,16.03,0,0.99,1,0,977.41,585.7
0,4.64,7.2,1,0.45,1,1,797.63,490.98
1,20.87,40.14,0,0.17,1,0,2397.35,1444.96
0,5.03,6.45,1,0.89,1,0,494.35,293.13
1,5.07,9.02,1,0.23,1,1,973.46,583.18
0,5.42,7.16,0,0.93,0,0,538.12,315.94
1,13.79,24.95,0,0.12,1,0,1587.45,950.26
0,12.83,23.67,0,0.84,1,0,1400.63,841.58
1,43.57,85.77,0,0.18,1,1,5201.04,3121.82
1,28.78,54.15,0,0.94,1,1,3514.17,2109.65
0,31.12,59.67,1,0.57,1,0,3395.55,2042.32
0,14.27,25.5,1,0.19,1,1,1827.63,1098.41
0,5.9,10.07,1,0.84,1,1,947.04,572.65
0,13.88,24.36,0,0.39,1,1,1773.25,1067.18
0,18.41,33.89,1,0.73,1,1,2286.76,1374.49
0,18.29,34.51,0,0.64,1,0,2001.31,1205.4
1,8.2,14.58,0,0.71,1,0,997.01,602.22
0,15.81,29.78,0,0.34,1,0,1734.07,1034.81
1,6.91,10.22,1,0.94,1,1,1102.91,671.84
1,6.06,9.68,0,0.56,1,0,743.36,446.62
0,6.77,9.82,1,0.08,1,1,980.79,584.72
0,11.63,20.97,1,0.07,1,0,1259.82,755.57
1,5.36,8.69,0,0.74,1,1,980.07,590.34
0,9.01,15.35,0,0.85,1,0,962.11,580.21
1,31.79,57.52,0,0.7,1,0,3465.92,2084.36
1,8.08,12.65,1,0.28,1,0,933.38,563.87
0,9.88,16.16,0,0.23,0,0,1028.59,626.34
1,12.04,21.79,0,0.57,1,1,1705.95,1025.1
0,12.84,24.34,0,0.2,1,0,1422.64,852.79
0,7.93,14.35,1,0.38,1,0,877.37,519.09
1,19.66,37.38,0,0.63,1,1,2554.31,1538.44
1,18.1,33.56,0,0.28,1,1,2361.23,1420.79
1,29.2,54.89,1,0.38,1,1,3556.28,2131.94
1,12.7,22.97,0,0.36,1,0,1473.94,885.58
1,10.01,16.47,1,0.46,1,1,1443.95,867.32
1,7.39,12.59,1,0.67,1,0,896.41,538.72
0,15.55,28.4,0,0.78,1,1,1980.53,1187.95
1,9.16,15.72,1,0.67,1,1,1379.19,829.08
1,8.3,13.19,1,0.03,1,1,1263.72,751.64
0,9.56,16.2,1,0.9,1,1,1313.5,787.07
1,6.69,12.04,0,0.58,1,1,1145.87,690.06
0,13.39,24.58,1,0.92,0,0,1457.02,870.68
1,5.03,7.25,0,0.96,1,1,919.1,554.41
1,15.85,28.37,0,0.47,1,1,2095.03,1268.34
1,20.95,38.58,0,0.92,1,0,2353.13,1406.11
0,7.7,13.47,0,0.37,1,1,1138.92,675.19
1,51.33,100.33,1,0.26,1,0,5725.78,3441.5
0,11.83,21.07,1,0.07,1,0,1273.51,774.57
1,4.18,6.61,1,0.45,0,0,558.72,337.09
1,10.88,18.52,0,0.69,1,0,1247.71,748.66
1,13.43,23.69,1,0.98,1,1,1831.66,1096.77
1,23.95,43.55,0,0.52,1,0,2654.86,1595.61
1,9.54,16.99,0,0.73,1,0,1135.7,681.34
0,6.63,10.48,1,0.9,1,0,697.09,422.5
0,5.97,9.71,0,0.54,1,0,639.16,374.93
1,9.27,15.74,0,0.17,1,1,1384.43,833.3
0,7.76,13.45,1,0.85,1,0,841.53,500.75
0,6.37,9.86,1,0.57,0,0,664.01,403.14
1,8.06,12.61,1,0.76,1,1,1228.74,732.52
0,17.89,34.01,0,0.66,1,1,2265.58,1363.5
0,38.44,73.75,0,0.06,1,1,4483.36,2688.1
1,19.26,36.86,0,0.17,1,0,2218.15,1328.72
0,30.09,58.32,1,0.29,1,1,3604.24,2167.79
0,27.55,51.96,0,0.28,1,1,3287.8,1969.7
0,21.41,40.82,1,0.84,1,1,2642.05,1578.73
1,9.58,17.23,0,0.6,1,1,1446.83,869.46
1,14.02,24.02,1,0.08,1,0,1572.29,940.07
1,8.25,14.73,0,0.39,1,0,1003.39,595.18
0,10.83,17.5,0,0.56,1,0,1116.19,671.46
1,12.26,22.62,1,0.25,1,0,1443.05,867.28
1,18.51,35.6,0,0.04,1,1,2442.23,1466.92
1,15.61,28.15,0,0.38,1,0,1773.42,1066.59
1,10.56,19.08,1,0.46,1,0,1250.9,740.57
0,12.05,21.77,1,0.9,1,1,1605.39,960.42
0,15.08,28.64,0,0.91,1,1,1962.64,1179.97
0,18.81,35.27,1,0.5,1,1,2347.32,1414.57
0,3.97,6.52,1,0.47,1,1,744.53,448.92
1,7.59,11.64,1,0.64,1,1,1178.56,713.98
1,29.68,56.42,1,0.26,1,1,3625.86,2173.13
1,12.29,21.7,1,0.29,1,1,1717.71,1028.55
0,8.63,14.78,1,0.0,1,1,1224.95,734.11
0,11.1,19.14,0,0.08,1,1,1478.7,887.8
0,11.36,19.44,1,0.18,1,1,1501.66,893.12
0,19.07,35.32,0,0.64,1,0,2062.89,1237.63
0,5.34,8.86,1,0.21,1,1,878.8,528.11
1,12.81,22.69,0,0.12,1,0,1472.05,880.17
0,15.96,28.92,0,0.62,1,0,1713.63,1024.33
1,15.97,29.47,1,0.65,1,0,1836.45,1103.23
0,14.61,26.34,0,0.06,0,0,1570.3,945.13
1,16.64,31.45,0,0.77,1,0,1925.41,1155.97
1,8.81,14.09,1,0.61,1,1,1320.19,793.83
0,5.91,9.95,1,0.4,1,1,943.32,566.81
1,71.55,140.42,0,0.98,1,0,7940.15,4764.16
1,9.09,16.16,0,0.01,1,1,1390.13,838.48
1,10.65,18.52,0,0.54,0,0,1237.81,750.79
1,18.5,34.57,0,0.16,1,0,2111.53,1274.38
0,37.19,71.95,0,0.33,1,1,4366.66,2615.57
1,8.36,13.54,0,0.13,1,1,1274.3,755.02
1,6.08,10.68,0,0.67,1,0,774.38,467.28
0,6.56,9.27,1,0.4,1,0,655.49,393.4
0,35.14,67.54,1,0.99,1,1,4132.66,2480.3
1,5.27,9.32,0,0.65,0,0,692.7,417.53
0,11.36,19.99,0,0.92,1,1,1517.54,910.3
1,7.95,11.9,1,0.24,1,0,905.65,535.29
1,5.06,7.31,1,0.32,0,0,621.93,367.45
1,9.4,17.18,0,0.36,1,0,1135.01,675.6
0,6.29,10.05,0,0.84,1,0,667.15,403.62
0,8.31,13.28,1,0.21,1,0,864.65,528.22
0,56.81,110.73,1,0.95,1,1,6513.39,3906.69
1,18.14,32.94,1,0.04,1,0,2046.07,1240.65
1,23.48,44.57,1,0.89,1,1,2962.35,1768.93
1,20.11,37.57,0,0.45,1,1,2583.53,1548.58
1,10.37,18.85,0,0.53,0,0,1232.72,740.55
0,8.11,14.52,1,1.0,1,0,888.45,520.31
0,13.55,24.94,0,0.87,1,0,1474.57,892.35
1,12.27,23.13,0,0.9,1,0,1457.18,870.85
0,7.81,13.51,0,0.59,1,0,843.35,506.18
0,12.88,23.24,1,0.96,1,1,1692.12,1018.51
0,10.03,15.75,1,0.69,1,1,1324.33,787.64
0,11.06,19.41,0,0.82,1,0,1186.01,723.77
0,10.54,18.7,1,0.72,1,0,1136.59,682.62
1,6.26,8.78,0,0.78,1,1,1025.98,614.88
1,3.32,3.49,0,0.64,1,0,420.33,246.64
1,7.11,11.35,0,0.73,1,1,1145.94,689.59
1,41.02,80.26,1,0.44,1,0,4609.87,2758.04
1,9.97,17.63,0,0.71,1,1,1480.7,890.11
1,19.8,37.47,0,0.28,1,1,2562.61,1545.55
0,6.65,7.49,0,0.63,1,0,607.33,370.23
1,5.87,9.72,0,0.52,1,1,1033.62,618.39
0,4.63,7.51,1,0.9,0,0,506.36,302.42
0,13.43,22.54,0,0.67,1,1,1698.32,1022.7
0,63.01,123.84,0,0.6,1,0,6919.83,4157.81
1,17.07,31.96,0,0.31,1,0,1962.2,1184.99
0,42.24,81.53,0,0.86,1,1,4907.55,2953.68
0,11.54,19.89,0,0.05,1,0,1222.72,728.96
0,42.24,80.67,0,0.9,1,1,4882.79,2934.44
1,71.48,137.86,0,0.65,1,1,8161.43,4890.94
1,10.38,18.63,0,0.19,1,0,1228.87,735.01
1,9.42,15.93,0,0.9,0,0,1098.77,653.39
0,5.43,8.29,0,0.33,1,1,870.74,517.68
0,10.3,17.68,1,0.17,0,0,1096.27,658.97
1,11.85,21.65,0,0.32,1,1,1693.87,1013.86
